boundary,iters,cum_iters,ideal_min,ideal_mean,ideal_max,resid_min,resid_max,rejects,err_max,n_debt,n_subfloor,n_guard
3684,13,48860,1.284686e-05,3.913620e-03,1.170956e-02,0.000000e+00,0.000000e+00,173,2.932698e-04,0,0,0
3685,14,48874,2.240944e-05,4.067563e-03,1.148678e-02,0.000000e+00,0.000000e+00,182,3.518313e-04,0,0,0
3686,16,48890,9.272293e-05,4.172347e-03,1.432835e-02,0.000000e+00,0.000000e+00,173,3.562048e-04,0,0,0
3687,12,48902,1.860696e-05,4.170681e-03,1.291381e-02,0.000000e+00,0.000000e+00,160,3.153086e-05,0,0,0
3688,12,48914,1.074281e-05,4.005076e-03,1.169842e-02,0.000000e+00,0.000000e+00,179,4.882812e-04,0,0,0
3689,12,48926,3.940065e-05,4.112669e-03,1.124103e-02,0.000000e+00,0.000000e+00,179,1.524389e-05,0,0,0
3690,11,48937,1.336242e-04,4.160280e-03,1.427907e-02,0.000000e+00,0.000000e+00,170,4.882812e-04,0,0,0
3691,12,48949,4.407038e-06,3.842791e-03,1.194009e-02,0.000000e+00,0.000000e+00,176,1.192093e-05,0,0,0
3692,13,48962,1.546985e-04,4.122568e-03,1.287975e-02,0.000000e+00,0.000000e+00,172,6.387755e-05,0,0,0
3693,20,48982,3.677489e-05,4.008429e-03,1.180809e-02,0.000000e+00,0.000000e+00,193,1.633093e-04,0,0,0
3694,16,48998,3.341264e-05,3.948064e-03,1.291847e-02,0.000000e+00,0.000000e+00,162,4.882812e-04,0,0,0
3695,16,49014,2.617593e-05,3.782866e-03,1.348332e-02,0.000000e+00,0.000000e+00,187,5.068704e-04,0,0,0
HIST {'total_samples': 4274521, 'floor_samples': 48, 'floor_fraction': 1.1229328385566476e-05, 'saturation_depth': 4.6566128730773926e-08, 'boundaries': 3696, 'capped_boundaries': 0, 'unfinished_worlds': 0}
3696,12,49026,5.169933e-06,4.135312e-03,1.368128e-02,0.000000e+00,0.000000e+00,151,3.410056e-04,0,0,0
3697,13,49039,6.681688e-05,4.004526e-03,1.098008e-02,0.000000e+00,0.000000e+00,169,6.318092e-06,0,0,0
3698,11,49050,1.514274e-05,4.301819e-03,1.449459e-02,0.000000e+00,0.000000e+00,168,4.882812e-04,0,0,0
3699,12,49062,2.180728e-06,4.306579e-03,1.180484e-02,0.000000e+00,0.000000e+00,181,4.882812e-04,0,0,0
3700,11,49073,6.723551e-05,4.258494e-03,1.249813e-02,0.000000e+00,0.000000e+00,169,4.882812e-04,0,0,0
3701,16,49089,1.895962e-05,4.184357e-03,1.131300e-02,0.000000e+00,0.000000e+00,184,6.638467e-05,0,0,0
3702,13,49102,5.024670e-05,4.054541e-03,1.319837e-02,0.000000e+00,0.000000e+00,181,9.864569e-05,0,0,0
3703,13,49115,9.248182e-05,4.238859e-03,1.215949e-02,0.000000e+00,0.000000e+00,164,4.882812e-04,0,0,0
3704,11,49126,8.545383e-05,4.065553e-03,1.679106e-02,0.000000e+00,0.000000e+00,177,1.966953e-06,0,0,0
3705,12,49138,2.269852e-05,4.164750e-03,1.289997e-02,0.000000e+00,0.000000e+00,177,4.882812e-04,0,0,0
3706,15,49153,7.787719e-05,3.980260e-03,1.255989e-02,0.000000e+00,0.000000e+00,173,1.315773e-05,0,0,0
3707,14,49167,9.346662e-06,3.682301e-03,1.373008e-02,0.000000e+00,0.000000e+00,191,5.154014e-04,0,0,0
3708,17,49184,6.678209e-05,4.271198e-03,1.376664e-02,0.000000e+00,0.000000e+00,164,9.536743e-07,0,0,0
3709,12,49196,2.896413e-06,4.122555e-03,1.210177e-02,0.000000e+00,0.000000e+00,182,6.878376e-05,0,0,0
3710,20,49216,2.877409e-05,3.959992e-03,1.353158e-02,0.000000e+00,0.000000e+00,198,1.496077e-05,0,0,0
3711,12,49228,1.710732e-04,3.976193e-03,1.301096e-02,0.000000e+00,0.000000e+00,196,4.882812e-04,0,0,0
3712,15,49243,1.323642e-04,4.037831e-03,1.207326e-02,0.000000e+00,0.000000e+00,191,4.882812e-04,0,0,0
3713,13,49256,9.119113e-05,3.855958e-03,1.107895e-02,0.000000e+00,0.000000e+00,192,4.882812e-04,0,0,0
3714,12,49268,2.178329e-05,4.015207e-03,1.283020e-02,0.000000e+00,0.000000e+00,165,4.882812e-04,0,0,0
3715,15,49283,8.661737e-06,3.766691e-03,1.089000e-02,0.000000e+00,0.000000e+00,184,5.247295e-04,0,0,0
3716,16,49299,2.177489e-05,4.110615e-03,1.229412e-02,0.000000e+00,0.000000e+00,179,2.992153e-05,0,0,0
3717,12,49311,2.578969e-05,3.781021e-03,1.160794e-02,0.000000e+00,0.000000e+00,190,2.920805e-04,0,0,0
3718,21,49332,1.230828e-05,3.928284e-03,1.197900e-02,0.000000e+00,0.000000e+00,187,8.352101e-05,0,0,0
3719,16,49348,1.189372e-04,4.130933e-03,1.568104e-02,0.000000e+00,0.000000e+00,191,8.410960e-05,0,0,0
3720,13,49361,1.571607e-05,3.910399e-03,1.314191e-02,0.000000e+00,0.000000e+00,197,4.882812e-04,0,0,0
3721,16,49377,6.299641e-05,3.914566e-03,1.276037e-02,0.000000e+00,0.000000e+00,179,4.882812e-04,0,0,0
3722,16,49393,1.481767e-05,3.834914e-03,1.143758e-02,0.000000e+00,0.000000e+00,191,5.741417e-05,0,0,0
3723,16,49409,1.525526e-04,3.929857e-03,1.092998e-02,0.000000e+00,0.000000e+00,177,1.763552e-05,0,0,0
3724,14,49423,7.825910e-05,4.340170e-03,1.232836e-02,0.000000e+00,0.000000e+00,161,8.556992e-06,0,0,0
3725,20,49443,1.670560e-04,3.937595e-03,1.257701e-02,0.000000e+00,0.000000e+00,177,4.882812e-04,0,0,0
3726,18,49461,9.735547e-05,4.038552e-03,1.287975e-02,0.000000e+00,0.000000e+00,177,3.436357e-04,0,0,0
3727,12,49473,1.654029e-05,4.123885e-03,1.287975e-02,0.000000e+00,0.000000e+00,188,5.277544e-04,0,0,0
3728,18,49491,5.064975e-05,3.948157e-03,1.393628e-02,0.000000e+00,0.000000e+00,197,5.232394e-04,0,0,0
3729,15,49506,2.919633e-05,4.056608e-03,1.299994e-02,0.000000e+00,0.000000e+00,180,4.237890e-05,0,0,0
3730,16,49522,1.844622e-05,4.018060e-03,1.287975e-02,0.000000e+00,0.000000e+00,166,9.536743e-07,0,0,0
3731,11,49533,6.283327e-05,3.949863e-03,1.287975e-02,0.000000e+00,0.000000e+00,182,4.882812e-04,0,0,0
3732,13,49546,4.984967e-05,3.977454e-03,1.801016e-02,0.000000e+00,0.000000e+00,180,4.882812e-04,0,0,0
3733,14,49560,9.110597e-05,3.878207e-03,1.091604e-02,0.000000e+00,0.000000e+00,162,4.882812e-04,0,0,0
3734,14,49574,5.046502e-05,3.996782e-03,1.150195e-02,0.000000e+00,0.000000e+00,177,4.882812e-04,0,0,0
3735,11,49585,2.282567e-05,3.832313e-03,1.175246e-02,0.000000e+00,0.000000e+00,169,5.357265e-04,0,0,0
3736,14,49599,4.831668e-06,4.002070e-03,1.317690e-02,0.000000e+00,0.000000e+00,170,7.449985e-04,0,0,0
3737,12,49611,1.474330e-05,3.950658e-03,1.033423e-02,0.000000e+00,0.000000e+00,184,4.882812e-04,0,0,0
3738,12,49623,1.809117e-05,4.165736e-03,1.648029e-02,0.000000e+00,0.000000e+00,169,6.139278e-06,0,0,0
3739,11,49634,9.872019e-07,3.984286e-03,1.164328e-02,0.000000e+00,0.000000e+00,179,6.437302e-06,0,1,0
3740,16,49650,5.358257e-06,4.228823e-03,1.452307e-02,0.000000e+00,0.000000e+00,163,4.882812e-04,0,0,0
3741,15,49665,3.530188e-05,4.165490e-03,1.065659e-02,0.000000e+00,0.000000e+00,192,1.117550e-04,0,0,0
3742,11,49676,1.142639e-04,3.977460e-03,1.303521e-02,0.000000e+00,0.000000e+00,173,4.882812e-04,0,0,0
3743,16,49692,3.276850e-05,3.987136e-03,1.082454e-02,0.000000e+00,0.000000e+00,165,4.882812e-04,0,0,0
HIST {'total_samples': 4332703, 'floor_samples': 49, 'floor_fraction': 1.1309337381306774e-05, 'saturation_depth': 4.6566128730773926e-08, 'boundaries': 3744, 'capped_boundaries': 0, 'unfinished_worlds': 0}
3744,13,49705,1.493403e-05,4.034411e-03,1.190463e-02,0.000000e+00,0.000000e+00,180,6.284490e-04,0,0,0
3745,18,49723,5.376490e-05,4.260277e-03,1.549856e-02,0.000000e+00,0.000000e+00,176,4.882812e-04,0,0,0
3746,14,49737,2.149061e-05,4.225581e-03,1.391744e-02,0.000000e+00,0.000000e+00,187,4.882812e-04,0,0,0
3747,11,49748,8.324671e-06,4.042444e-03,1.308839e-02,0.000000e+00,0.000000e+00,164,9.462237e-06,0,0,0
3748,11,49759,4.294283e-06,4.151804e-03,1.173855e-02,0.000000e+00,0.000000e+00,158,4.882812e-04,0,0,0
3749,13,49772,7.068773e-05,3.965235e-03,1.189715e-02,0.000000e+00,0.000000e+00,201,4.882812e-04,0,0,0
3750,12,49784,2.917473e-05,3.956543e-03,1.338663e-02,0.000000e+00,0.000000e+00,161,4.882812e-04,0,0,0
3751,10,49794,6.356378e-05,4.039714e-03,1.432432e-02,0.000000e+00,0.000000e+00,173,1.094863e-04,0,0,0
3752,17,49811,5.973851e-05,3.954052e-03,1.154224e-02,0.000000e+00,0.000000e+00,168,4.882812e-04,0,0,0
3753,13,49824,9.067174e-06,4.174916e-03,1.452073e-02,0.000000e+00,0.000000e+00,173,4.882812e-04,0,0,0
3754,16,49840,1.684127e-06,4.052567e-03,1.335573e-02,0.000000e+00,0.000000e+00,195,4.882812e-04,0,0,0
3755,14,49854,8.684887e-05,3.810934e-03,1.996298e-02,0.000000e+00,0.000000e+00,185,4.882812e-04,0,0,0
3756,13,49867,1.443550e-07,4.145477e-03,1.436038e-02,0.000000e+00,0.000000e+00,159,4.882812e-04,0,1,0
3757,11,49878,5.956578e-05,3.887219e-03,1.685008e-02,0.000000e+00,0.000000e+00,164,4.882812e-04,0,0,0
3758,9,49887,1.832867e-05,3.768289e-03,1.416910e-02,0.000000e+00,0.000000e+00,166,4.882812e-04,0,0,0
3759,11,49898,2.293243e-05,4.355706e-03,1.040710e-02,0.000000e+00,0.000000e+00,157,4.882812e-04,0,0,0
3760,16,49914,6.733928e-05,4.139588e-03,1.147191e-02,0.000000e+00,0.000000e+00,178,4.882812e-04,0,0,0
3761,14,49928,6.667804e-05,3.914801e-03,1.113405e-02,0.000000e+00,0.000000e+00,180,7.376075e-06,0,0,0
3762,12,49940,7.065055e-05,4.084743e-03,1.435751e-02,0.000000e+00,0.000000e+00,168,1.083314e-05,0,0,0
3763,15,49955,1.862135e-05,4.080582e-03,2.056385e-02,0.000000e+00,0.000000e+00,185,4.586726e-04,0,0,0
3764,11,49966,2.604879e-05,4.117177e-03,1.253994e-02,0.000000e+00,0.000000e+00,190,8.785725e-05,0,0,0
3765,12,49978,2.168853e-05,4.083808e-03,1.119230e-02,0.000000e+00,0.000000e+00,175,4.882812e-04,0,0,0
3766,16,49994,5.101560e-06,4.177301e-03,1.302201e-02,0.000000e+00,0.000000e+00,150,6.407499e-05,0,0,0
3767,13,50007,6.336706e-05,4.123239e-03,1.213269e-02,0.000000e+00,0.000000e+00,186,4.882812e-04,0,0,0
3768,14,50021,4.246302e-05,4.170639e-03,1.110245e-02,0.000000e+00,0.000000e+00,163,2.384186e-07,0,0,0
3769,14,50035,1.595242e-05,4.270770e-03,1.205872e-02,0.000000e+00,0.000000e+00,169,4.687607e-04,0,0,0
3770,12,50047,8.065455e-05,3.898713e-03,1.188246e-02,0.000000e+00,0.000000e+00,188,4.882812e-04,0,0,0
3771,15,50062,6.615835e-05,3.910043e-03,1.160129e-02,0.000000e+00,0.000000e+00,177,4.882812e-04,0,0,0
3772,12,50074,3.509677e-05,4.036471e-03,1.088616e-02,0.000000e+00,0.000000e+00,164,6.964616e-05,0,0,0
3773,15,50089,2.661720e-05,3.948081e-03,1.231705e-02,0.000000e+00,0.000000e+00,169,7.972121e-05,0,0,0
3774,14,50103,3.861263e-05,4.067293e-03,1.387294e-02,0.000000e+00,0.000000e+00,174,4.882812e-04,0,0,0
3775,13,50116,1.314282e-04,3.998587e-03,1.300814e-02,0.000000e+00,0.000000e+00,171,5.397201e-05,0,0,0
3776,12,50128,2.591871e-05,4.007312e-03,1.383448e-02,0.000000e+00,0.000000e+00,161,5.496535e-04,0,0,0
3777,12,50140,4.179609e-05,4.145049e-03,1.264720e-02,0.000000e+00,0.000000e+00,168,2.367590e-04,0,0,0
3778,11,50151,6.662016e-05,4.179725e-03,1.604524e-02,0.000000e+00,0.000000e+00,171,4.882812e-04,0,0,0
3779,12,50163,1.167973e-05,4.309165e-03,1.173406e-02,0.000000e+00,0.000000e+00,162,4.882812e-04,0,0,0
3780,13,50176,1.926670e-05,4.171590e-03,1.470868e-02,0.000000e+00,0.000000e+00,182,6.634295e-04,0,0,0
3781,11,50187,8.667734e-06,3.950644e-03,1.312031e-02,0.000000e+00,0.000000e+00,161,4.882812e-04,0,0,0
3782,14,50201,1.203839e-05,4.334827e-03,1.149918e-02,0.000000e+00,0.000000e+00,138,4.882812e-04,0,0,0
3783,12,50213,1.545582e-05,4.256503e-03,1.317690e-02,0.000000e+00,0.000000e+00,188,9.038895e-04,0,0,0
3784,13,50226,4.901240e-06,4.174764e-03,1.310322e-02,0.000000e+00,0.000000e+00,171,4.640967e-04,0,0,0
3785,15,50241,1.450940e-05,4.223701e-03,1.361803e-02,0.000000e+00,0.000000e+00,167,9.695068e-07,0,0,0
3786,14,50255,3.917393e-05,4.472421e-03,1.394889e-02,0.000000e+00,0.000000e+00,161,2.182424e-04,0,0,0
3787,15,50270,8.874052e-06,4.092399e-03,1.368908e-02,0.000000e+00,0.000000e+00,183,4.882812e-04,0,0,0
3788,16,50286,5.623351e-06,4.012206e-03,1.456281e-02,0.000000e+00,0.000000e+00,169,4.882812e-04,0,0,0
3789,16,50302,3.543743e-05,4.191788e-03,1.123365e-02,0.000000e+00,0.000000e+00,150,4.171571e-04,0,0,0
3790,11,50313,1.427252e-05,4.047490e-03,1.042285e-02,0.000000e+00,0.000000e+00,171,4.882812e-04,0,0,0
3791,12,50325,4.199401e-05,4.117919e-03,1.312494e-02,0.000000e+00,0.000000e+00,174,8.030683e-04,0,0,0
HIST {'total_samples': 4389500, 'floor_samples': 50, 'floor_fraction': 1.1390818999886092e-05, 'saturation_depth': 4.6566128730773926e-08, 'boundaries': 3792, 'capped_boundaries': 0, 'unfinished_worlds': 0}
3792,14,50339,7.794483e-06,4.059373e-03,1.316789e-02,0.000000e+00,0.000000e+00,182,4.882812e-04,0,0,0
3793,13,50352,1.798801e-05,4.184582e-03,1.078909e-02,0.000000e+00,0.000000e+00,169,4.882812e-04,0,0,0
3794,11,50363,2.512995e-05,4.117243e-03,1.664608e-02,0.000000e+00,0.000000e+00,177,4.882812e-04,0,0,0
3795,12,50375,4.506358e-05,3.991756e-03,1.099337e-02,0.000000e+00,0.000000e+00,166,3.856234e-05,0,0,0
3796,11,50386,1.540424e-05,4.254412e-03,1.092083e-02,0.000000e+00,0.000000e+00,161,4.882812e-04,0,0,0
3797,14,50400,5.607518e-05,3.996935e-03,1.131002e-02,0.000000e+00,0.000000e+00,189,4.882812e-04,0,0,0
3798,13,50413,2.590364e-05,4.403100e-03,1.251366e-02,0.000000e+00,0.000000e+00,163,2.983212e-05,0,0,0
3799,14,50427,1.287088e-05,4.071613e-03,1.170610e-02,0.000000e+00,0.000000e+00,193,4.882812e-04,0,0,0
3800,12,50439,3.624950e-05,4.285370e-03,1.110321e-02,0.000000e+00,0.000000e+00,172,5.026758e-04,0,0,0
3801,14,50453,1.022831e-04,4.149529e-03,1.086888e-02,0.000000e+00,0.000000e+00,181,9.536743e-07,0,0,0
3802,11,50464,1.305246e-04,4.268914e-03,1.510720e-02,0.000000e+00,0.000000e+00,162,4.882812e-04,0,0,0
3803,14,50478,7.668534e-06,3.995643e-03,1.109784e-02,0.000000e+00,0.000000e+00,178,4.882812e-04,0,0,0
3804,15,50493,1.554377e-05,4.013875e-03,1.186372e-02,0.000000e+00,0.000000e+00,160,2.466142e-06,0,0,0
3805,11,50504,1.601360e-06,4.118004e-03,1.088156e-02,0.000000e+00,0.000000e+00,159,4.882812e-04,0,0,0
3806,14,50518,7.314435e-05,4.007245e-03,1.165122e-02,0.000000e+00,0.000000e+00,157,5.775541e-04,0,0,0
3807,14,50532,2.592523e-05,4.217087e-03,1.150482e-02,0.000000e+00,0.000000e+00,163,2.729548e-04,0,0,0
3808,17,50549,1.230708e-06,4.273216e-03,1.357146e-02,0.000000e+00,0.000000e+00,170,7.813983e-05,0,0,0
3809,12,50561,4.657737e-06,3.974783e-03,1.110500e-02,0.000000e+00,0.000000e+00,170,1.907349e-06,0,0,0
3810,13,50574,5.762496e-06,4.118438e-03,1.151240e-02,0.000000e+00,0.000000e+00,168,8.281693e-05,0,0,0
3811,11,50585,7.973212e-06,4.200496e-03,1.026309e-02,0.000000e+00,0.000000e+00,178,4.882812e-04,0,0,0
3812,13,50598,1.470012e-05,4.228343e-03,1.660353e-02,0.000000e+00,0.000000e+00,176,3.543198e-04,0,0,0
3813,11,50609,3.109637e-05,4.334693e-03,1.390104e-02,0.000000e+00,0.000000e+00,152,4.882812e-04,0,0,0
3814,13,50622,2.641696e-05,4.095053e-03,1.242228e-02,0.000000e+00,0.000000e+00,181,4.882812e-04,0,0,0
3815,17,50639,2.155538e-05,4.154289e-03,1.422830e-02,0.000000e+00,0.000000e+00,170,1.882315e-04,0,0,0
3816,14,50653,4.836466e-05,3.975614e-03,1.287975e-02,0.000000e+00,0.000000e+00,165,4.882812e-04,0,0,0
3817,13,50666,1.193523e-06,4.219211e-03,1.196957e-02,0.000000e+00,0.000000e+00,174,2.861023e-06,0,0,0
3818,16,50682,2.848501e-05,3.833184e-03,1.124664e-02,0.000000e+00,0.000000e+00,186,4.882812e-04,0,0,0
3819,12,50694,6.402377e-05,4.049426e-03,1.054809e-02,0.000000e+00,0.000000e+00,157,3.221147e-04,0,0,0
3820,12,50706,1.729684e-04,3.988852e-03,1.187180e-02,0.000000e+00,0.000000e+00,179,4.882812e-04,0,0,0
3821,19,50725,1.591284e-05,4.058649e-03,1.260462e-02,0.000000e+00,0.000000e+00,177,6.898642e-04,0,0,0
3822,12,50737,4.314675e-06,4.084334e-03,1.287975e-02,0.000000e+00,0.000000e+00,170,6.592274e-05,0,0,0
3823,16,50753,1.024642e-04,4.144911e-03,1.472194e-02,0.000000e+00,0.000000e+00,163,4.882812e-04,0,0,0
3824,11,50764,5.931988e-05,4.206096e-03,1.528365e-02,0.000000e+00,0.000000e+00,183,4.882812e-04,0,0,0
3825,15,50779,1.191124e-06,3.850082e-03,1.060691e-02,0.000000e+00,0.000000e+00,178,4.882812e-04,0,0,0
3826,12,50791,7.271252e-05,4.065681e-03,1.172270e-02,0.000000e+00,0.000000e+00,162,4.882812e-04,0,0,0
3827,10,50801,2.257018e-05,4.031497e-03,1.072861e-02,0.000000e+00,0.000000e+00,177,4.882812e-04,0,0,0
3828,12,50813,2.812995e-05,4.160339e-03,1.571689e-02,0.000000e+00,0.000000e+00,178,6.408468e-04,0,0,0
3829,13,50826,1.192359e-04,4.262958e-03,1.378022e-02,0.000000e+00,0.000000e+00,173,3.538430e-04,0,0,0
3830,14,50840,4.967675e-05,4.503150e-03,1.287975e-02,0.000000e+00,0.000000e+00,183,7.300079e-05,0,0,0
3831,16,50856,1.511396e-06,4.051844e-03,1.287975e-02,0.000000e+00,0.000000e+00,183,4.882812e-04,0,0,0
3832,18,50874,1.116993e-05,4.094636e-03,1.287975e-02,0.000000e+00,0.000000e+00,157,1.263618e-05,0,0,0
3833,14,50888,8.181448e-05,3.867544e-03,1.074942e-02,0.000000e+00,0.000000e+00,149,3.825873e-04,0,0,0
3834,15,50903,3.817114e-05,4.064125e-03,1.133232e-02,0.000000e+00,0.000000e+00,160,2.980232e-07,0,0,0
3835,12,50915,3.138185e-05,3.979689e-03,1.273104e-02,0.000000e+00,0.000000e+00,173,2.784282e-05,0,0,0
3836,10,50925,2.587845e-05,4.257376e-03,1.168756e-02,0.000000e+00,0.000000e+00,147,4.882812e-04,0,0,0
3837,22,50947,3.732275e-05,4.165660e-03,1.204817e-02,0.000000e+00,0.000000e+00,177,4.023528e-04,0,0,0
3838,13,50960,4.792804e-05,4.016289e-03,1.204408e-02,0.000000e+00,0.000000e+00,169,4.882812e-04,0,0,0
3839,13,50973,1.876650e-05,4.253854e-03,1.237667e-02,0.000000e+00,0.000000e+00,168,4.882812e-04,0,0,0
HIST {'total_samples': 4445753, 'floor_samples': 50, 'floor_fraction': 1.1246688693681363e-05, 'saturation_depth': 4.6566128730773926e-08, 'boundaries': 3840, 'capped_boundaries': 0, 'unfinished_worlds': 0}
3840,14,50987,2.743676e-05,4.183366e-03,1.111239e-02,0.000000e+00,0.000000e+00,180,4.882812e-04,0,0,0
3841,12,50999,1.169052e-05,4.192277e-03,1.128254e-02,0.000000e+00,0.000000e+00,174,4.882812e-04,0,0,0
3842,13,51012,5.815275e-06,4.323997e-03,1.821789e-02,0.000000e+00,0.000000e+00,179,3.777393e-06,0,0,0
3843,17,51029,7.641502e-05,3.898232e-03,1.119034e-02,0.000000e+00,0.000000e+00,191,2.384186e-07,0,0,0
3844,15,51044,4.881688e-05,4.198652e-03,1.211426e-02,0.000000e+00,0.000000e+00,161,4.882812e-04,0,0,0
3845,12,51056,1.790404e-05,4.223632e-03,1.308263e-02,0.000000e+00,0.000000e+00,188,4.882812e-04,0,0,0
3846,14,51070,1.470012e-05,4.097239e-03,1.306282e-02,0.000000e+00,0.000000e+00,161,5.324893e-04,0,0,0
3847,13,51083,8.128070e-05,4.176517e-03,1.221970e-02,0.000000e+00,0.000000e+00,180,4.143417e-04,0,0,0
3848,17,51100,2.328306e-07,4.143211e-03,1.317690e-02,0.000000e+00,0.000000e+00,170,4.882812e-04,0,1,0
3849,14,51114,2.279089e-06,4.042123e-03,1.088196e-02,0.000000e+00,0.000000e+00,188,4.882812e-04,0,0,0
3850,13,51127,1.386621e-04,4.309739e-03,1.250983e-02,0.000000e+00,0.000000e+00,171,4.882812e-04,0,0,0
3851,11,51138,7.823110e-07,4.215208e-03,1.139308e-02,0.000000e+00,0.000000e+00,183,5.140454e-04,0,1,0
3852,14,51152,9.232666e-05,4.058727e-03,1.570744e-02,0.000000e+00,0.000000e+00,184,3.349595e-05,0,0,0
3853,12,51164,2.441744e-05,4.346361e-03,1.254953e-02,0.000000e+00,0.000000e+00,154,1.012385e-04,0,0,0
3854,17,51181,6.131709e-05,3.941180e-03,1.221915e-02,0.000000e+00,0.000000e+00,186,4.882812e-04,0,0,0
3855,14,51195,5.178929e-05,4.075171e-03,1.197900e-02,0.000000e+00,0.000000e+00,165,4.882812e-04,0,0,0
3856,13,51208,7.642144e-06,4.026234e-03,1.272087e-02,0.000000e+00,0.000000e+00,193,4.882812e-04,0,0,0
3857,12,51220,2.486606e-06,3.964162e-03,1.239642e-02,0.000000e+00,0.000000e+00,175,4.882812e-04,0,0,0
3858,14,51234,9.202840e-05,3.824641e-03,1.110461e-02,0.000000e+00,0.000000e+00,172,4.911423e-05,0,0,0
3859,19,51253,7.192324e-05,3.800380e-03,1.125547e-02,0.000000e+00,0.000000e+00,183,2.881736e-04,0,0,0
3860,12,51265,1.883367e-05,3.874308e-03,1.135992e-02,0.000000e+00,0.000000e+00,168,4.336238e-06,0,0,0
3861,15,51280,4.522671e-05,4.090186e-03,1.119487e-02,0.000000e+00,0.000000e+00,183,1.907349e-06,0,0,0
3862,12,51292,4.918033e-06,4.141849e-03,1.068531e-02,0.000000e+00,0.000000e+00,176,2.538972e-04,0,0,0
3863,13,51305,6.609131e-05,4.080614e-03,1.204230e-02,0.000000e+00,0.000000e+00,173,4.882812e-04,0,0,0
3864,14,51319,6.312970e-05,4.231617e-03,1.223922e-02,0.000000e+00,0.000000e+00,161,4.882812e-04,0,0,0
3865,12,51331,8.842864e-06,3.902755e-03,1.061789e-02,0.000000e+00,0.000000e+00,178,4.882812e-04,0,0,0
3866,13,51344,5.449634e-05,4.090098e-03,1.173533e-02,0.000000e+00,0.000000e+00,173,4.882812e-04,0,0,0
3867,11,51355,8.664136e-06,4.261461e-03,1.312431e-02,0.000000e+00,0.000000e+00,165,5.267859e-04,0,0,0
3868,15,51370,3.841584e-05,4.179403e-03,1.491018e-02,0.000000e+00,0.000000e+00,176,1.182258e-04,0,0,0
3869,12,51382,4.934827e-06,4.192234e-03,1.161732e-02,0.000000e+00,0.000000e+00,177,2.716482e-05,0,0,0
3870,14,51396,4.248701e-06,4.281765e-03,1.683832e-02,0.000000e+00,0.000000e+00,158,4.882812e-04,0,0,0
3871,15,51411,6.056738e-05,4.302944e-03,1.089000e-02,0.000000e+00,0.000000e+00,165,2.749562e-04,0,0,0
3872,11,51422,9.424871e-05,4.113694e-03,1.264760e-02,0.000000e+00,0.000000e+00,176,3.746450e-04,0,0,0
3873,21,51443,2.401881e-05,4.111858e-03,1.119759e-02,0.000000e+00,0.000000e+00,170,3.578365e-04,0,0,0
3874,15,51458,1.777689e-06,3.991866e-03,1.096810e-02,0.000000e+00,0.000000e+00,167,3.539957e-05,0,0,0
3875,13,51471,5.186246e-05,4.248333e-03,1.059792e-02,0.000000e+00,0.000000e+00,161,2.169646e-04,0,0,0
3876,17,51488,3.092963e-05,4.139170e-03,1.215334e-02,0.000000e+00,0.000000e+00,166,4.882812e-04,0,0,0
3877,13,51501,1.673331e-06,3.979639e-03,1.147493e-02,0.000000e+00,0.000000e+00,174,1.937347e-04,0,0,0
3878,13,51514,4.816794e-05,4.119769e-03,1.098470e-02,0.000000e+00,0.000000e+00,169,7.627532e-04,0,0,0
3879,11,51525,8.469934e-05,4.044457e-03,1.093130e-02,0.000000e+00,0.000000e+00,175,3.418699e-04,0,0,0
3880,15,51540,2.309680e-06,4.211353e-03,1.247252e-02,0.000000e+00,0.000000e+00,162,4.882812e-04,0,0,0
3881,14,51554,2.311403e-04,4.428575e-03,1.111006e-02,0.000000e+00,0.000000e+00,155,1.724437e-05,0,0,0
3882,14,51568,1.759456e-05,4.002775e-03,1.089000e-02,0.000000e+00,0.000000e+00,193,4.882812e-04,0,0,0
3883,11,51579,5.161536e-05,4.064900e-03,1.294910e-02,0.000000e+00,0.000000e+00,162,2.670288e-05,0,0,0
3884,13,51592,5.781208e-05,4.021248e-03,1.350468e-02,0.000000e+00,0.000000e+00,181,1.405180e-05,0,0,0
3885,14,51606,1.379661e-04,4.144344e-03,1.271626e-02,0.000000e+00,0.000000e+00,183,4.882812e-04,0,0,0
3886,17,51623,4.418193e-05,4.147094e-03,1.448826e-02,0.000000e+00,0.000000e+00,156,4.882812e-04,0,0,0
3887,15,51638,3.133627e-05,4.012199e-03,1.258495e-02,0.000000e+00,0.000000e+00,157,1.506805e-04,0,0,0
HIST {'total_samples': 4502156, 'floor_samples': 52, 'floor_fraction': 1.155002181177196e-05, 'saturation_depth': 4.6566128730773926e-08, 'boundaries': 3888, 'capped_boundaries': 0, 'unfinished_worlds': 0}
3888,15,51653,7.677769e-05,4.149883e-03,1.100401e-02,0.000000e+00,0.000000e+00,148,4.882812e-04,0,0,0
3889,13,51666,6.054939e-05,4.199691e-03,1.104786e-02,0.000000e+00,0.000000e+00,165,4.243106e-06,0,0,0
3890,15,51681,4.138105e-05,4.038656e-03,1.207771e-02,0.000000e+00,0.000000e+00,169,4.882812e-04,0,0,0
3891,11,51692,4.999601e-06,4.106196e-03,1.159953e-02,0.000000e+00,0.000000e+00,157,4.882812e-04,0,0,0
3892,12,51704,4.804559e-05,4.144727e-03,1.244241e-02,0.000000e+00,0.000000e+00,153,4.882812e-04,0,0,0
