boundary,iters,cum_iters,ideal_min,ideal_mean,ideal_max,resid_min,resid_max
1104,20,19236,5.885959e-06,4.692052e-03,1.494216e-02,0.000000e+00,0.000000e+00
1105,26,19262,9.730425e-06,4.572436e-03,1.612798e-02,0.000000e+00,0.000000e+00
1106,18,19280,9.669355e-06,4.648221e-03,1.382897e-02,0.000000e+00,0.000000e+00
1107,16,19296,5.173497e-06,4.517255e-03,1.328422e-02,0.000000e+00,0.000000e+00
1108,15,19311,1.396984e-06,4.623406e-03,1.523938e-02,0.000000e+00,0.000000e+00
1109,17,19328,1.587810e-06,4.512805e-03,1.289038e-02,0.000000e+00,0.000000e+00
1110,16,19344,1.028684e-05,4.550348e-03,1.557510e-02,0.000000e+00,0.000000e+00
1111,17,19361,9.228296e-06,4.523898e-03,1.629174e-02,0.000000e+00,0.000000e+00
1112,17,19378,3.445894e-07,4.704836e-03,1.629174e-02,0.000000e+00,0.000000e+00
1113,14,19392,6.500632e-06,4.556598e-03,1.534137e-02,0.000000e+00,0.000000e+00
1114,20,19412,1.635402e-05,4.652707e-03,1.940479e-02,0.000000e+00,0.000000e+00
1115,15,19427,2.425821e-06,4.450768e-03,1.531731e-02,0.000000e+00,0.000000e+00
1116,15,19442,5.350448e-06,4.613603e-03,1.317690e-02,0.000000e+00,0.000000e+00
1117,13,19455,1.791865e-05,4.544899e-03,1.211166e-02,0.000000e+00,0.000000e+00
1118,16,19471,2.184256e-05,4.685054e-03,1.393177e-02,0.000000e+00,0.000000e+00
1119,27,19498,9.727032e-06,4.555190e-03,1.242391e-02,0.000000e+00,0.000000e+00
1120,14,19512,6.146729e-06,4.629062e-03,1.692005e-02,0.000000e+00,0.000000e+00
1121,13,19525,1.316729e-05,4.610191e-03,1.362942e-02,0.000000e+00,0.000000e+00
1122,26,19551,1.031905e-05,4.704040e-03,1.484089e-02,0.000000e+00,0.000000e+00
1123,18,19569,1.275676e-06,4.549206e-03,1.405944e-02,0.000000e+00,0.000000e+00
1124,15,19584,5.272343e-06,4.622500e-03,1.594405e-02,0.000000e+00,0.000000e+00
1125,14,19598,5.896610e-06,4.622713e-03,1.644666e-02,0.000000e+00,0.000000e+00
1126,15,19613,1.771019e-06,4.656961e-03,1.317690e-02,0.000000e+00,0.000000e+00
1127,18,19631,4.656613e-06,4.546526e-03,1.393435e-02,0.000000e+00,0.000000e+00
1128,15,19646,1.040558e-05,4.632071e-03,1.392682e-02,0.000000e+00,0.000000e+00
1129,17,19663,6.798655e-06,4.548959e-03,1.186653e-02,0.000000e+00,0.000000e+00
1130,15,19678,5.733758e-06,4.609475e-03,1.530035e-02,0.000000e+00,0.000000e+00
1131,20,19698,3.346954e-05,4.520667e-03,1.821472e-02,0.000000e+00,0.000000e+00
1132,14,19712,1.303852e-07,4.677307e-03,1.327940e-02,0.000000e+00,0.000000e+00
1133,17,19729,2.561531e-06,4.549831e-03,1.363265e-02,0.000000e+00,0.000000e+00
1134,16,19745,4.516914e-07,4.690160e-03,1.432767e-02,0.000000e+00,0.000000e+00
1135,18,19763,1.747269e-06,4.546496e-03,1.334763e-02,0.000000e+00,0.000000e+00
1136,18,19781,9.506502e-06,4.669168e-03,1.317690e-02,0.000000e+00,0.000000e+00
1137,18,19799,2.598851e-06,4.524520e-03,1.449459e-02,0.000000e+00,0.000000e+00
1138,15,19814,2.276539e-06,4.606982e-03,1.449459e-02,0.000000e+00,0.000000e+00
1139,16,19830,1.481617e-05,4.446480e-03,1.629174e-02,0.000000e+00,0.000000e+00
1140,16,19846,5.299485e-06,4.559698e-03,1.338784e-02,0.000000e+00,0.000000e+00
1141,19,19865,1.053111e-05,4.557807e-03,1.298640e-02,0.000000e+00,0.000000e+00
1142,16,19881,3.149267e-05,4.654920e-03,1.334879e-02,0.000000e+00,0.000000e+00
1143,18,19899,1.150183e-06,4.604112e-03,1.382779e-02,0.000000e+00,0.000000e+00
1144,15,19914,1.229346e-06,4.620199e-03,1.878032e-02,0.000000e+00,0.000000e+00
1145,19,19933,5.541369e-07,4.587561e-03,1.185243e-02,0.000000e+00,0.000000e+00
1146,12,19945,6.146729e-07,4.634730e-03,1.368321e-02,0.000000e+00,0.000000e+00
1147,14,19959,2.328306e-07,4.524096e-03,1.252808e-02,0.000000e+00,0.000000e+00
1148,19,19978,1.139008e-05,4.686449e-03,1.445925e-02,0.000000e+00,0.000000e+00
1149,23,20001,1.213513e-05,4.584346e-03,1.317244e-02,0.000000e+00,0.000000e+00
1150,16,20017,9.669355e-06,4.664071e-03,1.704039e-02,0.000000e+00,0.000000e+00
1151,15,20032,6.889331e-05,4.573092e-03,1.452973e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 10807768, 'floor_samples': 115, 'floor_fraction': 1.0640494873687147e-05, 'saturation_depth': 1.862645149230957e-08, 'boundaries': 1152, 'capped_boundaries': 0, 'unfinished_worlds': 0}
1152,14,20046,6.490342e-06,4.637977e-03,1.464154e-02,0.000000e+00,0.000000e+00
1153,13,20059,4.966995e-06,4.658324e-03,1.287975e-02,0.000000e+00,0.000000e+00
1154,15,20074,4.144385e-06,4.726555e-03,1.367671e-02,0.000000e+00,0.000000e+00
1155,26,20100,8.970446e-06,4.513807e-03,1.347741e-02,0.000000e+00,0.000000e+00
1156,14,20114,9.072229e-06,4.640623e-03,1.511658e-02,0.000000e+00,0.000000e+00
1157,14,20128,5.716794e-06,4.595879e-03,1.366231e-02,0.000000e+00,0.000000e+00
1158,16,20144,5.592592e-06,4.582477e-03,1.483728e-02,0.000000e+00,0.000000e+00
1159,17,20161,2.246004e-06,4.561077e-03,1.821472e-02,0.000000e+00,0.000000e+00
1160,15,20176,2.052617e-06,4.589290e-03,1.415990e-02,0.000000e+00,0.000000e+00
1161,16,20192,6.547198e-06,4.533553e-03,1.452109e-02,0.000000e+00,0.000000e+00
1162,17,20209,2.479426e-05,4.647118e-03,1.516639e-02,0.000000e+00,0.000000e+00
1163,16,20225,6.305054e-06,4.458949e-03,1.174333e-02,0.000000e+00,0.000000e+00
1164,13,20238,4.418047e-05,4.604666e-03,1.303626e-02,0.000000e+00,0.000000e+00
1165,13,20251,1.091510e-05,4.492775e-03,1.350592e-02,0.000000e+00,0.000000e+00
1166,20,20271,2.110294e-06,4.588551e-03,1.594405e-02,0.000000e+00,0.000000e+00
1167,24,20295,6.100175e-06,4.516396e-03,1.588434e-02,0.000000e+00,0.000000e+00
1168,16,20311,1.023934e-05,4.586346e-03,1.629174e-02,0.000000e+00,0.000000e+00
1169,21,20332,5.960464e-06,4.470589e-03,1.453774e-02,0.000000e+00,0.000000e+00
1170,13,20345,1.164153e-05,4.588383e-03,1.443484e-02,0.000000e+00,0.000000e+00
1171,21,20366,4.912727e-06,4.477213e-03,1.428666e-02,0.000000e+00,0.000000e+00
1172,22,20388,2.522953e-05,4.602876e-03,1.336180e-02,0.000000e+00,0.000000e+00
1173,17,20405,9.872019e-06,4.522298e-03,1.269965e-02,0.000000e+00,0.000000e+00
1174,21,20426,4.922889e-06,4.535759e-03,1.253227e-02,0.000000e+00,0.000000e+00
1175,15,20441,2.518443e-05,4.448735e-03,1.308139e-02,0.000000e+00,0.000000e+00
1176,15,20456,9.798279e-06,4.536361e-03,1.687179e-02,0.000000e+00,0.000000e+00
1177,14,20470,2.649147e-05,4.512178e-03,1.197900e-02,0.000000e+00,0.000000e+00
1178,26,20496,3.296063e-05,4.644675e-03,1.561137e-02,0.000000e+00,0.000000e+00
1179,20,20516,1.688022e-05,4.507858e-03,1.511785e-02,0.000000e+00,0.000000e+00
1180,15,20531,3.705733e-05,4.662370e-03,1.296711e-02,0.000000e+00,0.000000e+00
1181,15,20546,1.813428e-05,4.551171e-03,1.262775e-02,0.000000e+00,0.000000e+00
1182,20,20566,8.956876e-06,4.751255e-03,1.378936e-02,0.000000e+00,0.000000e+00
1183,21,20587,1.783233e-05,4.559182e-03,1.315418e-02,0.000000e+00,0.000000e+00
1184,13,20600,5.978036e-06,4.620619e-03,1.481450e-02,0.000000e+00,0.000000e+00
1185,15,20615,5.489479e-06,4.496363e-03,1.398281e-02,0.000000e+00,0.000000e+00
1186,19,20634,4.885569e-06,4.636291e-03,1.406315e-02,0.000000e+00,0.000000e+00
1187,17,20651,6.171423e-06,4.499589e-03,1.587870e-02,0.000000e+00,0.000000e+00
1188,13,20664,8.590458e-06,4.648603e-03,1.291431e-02,0.000000e+00,0.000000e+00
1189,18,20682,6.197952e-06,4.461070e-03,1.370805e-02,0.000000e+00,0.000000e+00
1190,23,20705,5.634502e-06,4.584525e-03,1.377864e-02,0.000000e+00,0.000000e+00
1191,13,20718,1.136214e-05,4.490131e-03,1.250667e-02,0.000000e+00,0.000000e+00
1192,13,20731,3.119931e-05,4.674856e-03,1.196099e-02,0.000000e+00,0.000000e+00
1193,16,20747,5.143418e-06,4.584277e-03,1.228456e-02,0.000000e+00,0.000000e+00
1194,17,20764,1.266599e-06,4.636164e-03,1.272819e-02,0.000000e+00,0.000000e+00
1195,14,20778,8.661706e-06,4.532516e-03,1.345275e-02,0.000000e+00,0.000000e+00
1196,14,20792,5.103648e-06,4.628651e-03,1.369304e-02,0.000000e+00,0.000000e+00
1197,15,20807,1.098961e-05,4.470832e-03,1.366347e-02,0.000000e+00,0.000000e+00
1198,17,20824,6.165355e-06,4.651865e-03,1.407731e-02,0.000000e+00,0.000000e+00
1199,17,20841,4.777000e-06,4.506135e-03,1.594405e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 11288372, 'floor_samples': 115, 'floor_fraction': 1.018747433199402e-05, 'saturation_depth': 1.862645149230957e-08, 'boundaries': 1200, 'capped_boundaries': 0, 'unfinished_worlds': 0}
1200,14,20855,2.464498e-05,4.655163e-03,1.366571e-02,0.000000e+00,0.000000e+00
1201,20,20875,1.523178e-05,4.523037e-03,1.312645e-02,0.000000e+00,0.000000e+00
1202,18,20893,1.619362e-05,4.612198e-03,1.437108e-02,0.000000e+00,0.000000e+00
1203,17,20910,4.749745e-06,4.513441e-03,1.283907e-02,0.000000e+00,0.000000e+00
1204,16,20926,9.486145e-06,4.654685e-03,1.330562e-02,0.000000e+00,0.000000e+00
1205,14,20940,2.754918e-06,4.600152e-03,1.226197e-02,0.000000e+00,0.000000e+00
1206,14,20954,9.723008e-06,4.687680e-03,1.373259e-02,0.000000e+00,0.000000e+00
1207,14,20968,4.888961e-06,4.505235e-03,1.804372e-02,0.000000e+00,0.000000e+00
1208,13,20981,4.321337e-06,4.660620e-03,1.361603e-02,0.000000e+00,0.000000e+00
1209,15,20996,4.814938e-06,4.562150e-03,1.449459e-02,0.000000e+00,0.000000e+00
1210,14,21010,3.119931e-07,4.622341e-03,1.802538e-02,0.000000e+00,0.000000e+00
1211,14,21024,2.855344e-05,4.584466e-03,1.821472e-02,0.000000e+00,0.000000e+00
1212,17,21041,9.010546e-06,4.576005e-03,1.352812e-02,0.000000e+00,0.000000e+00
1213,17,21058,1.481734e-05,4.565591e-03,1.225594e-02,0.000000e+00,0.000000e+00
1214,20,21078,5.089678e-06,4.599679e-03,1.602790e-02,0.000000e+00,0.000000e+00
1215,16,21094,1.424958e-06,4.611143e-03,1.207298e-02,0.000000e+00,0.000000e+00
1216,14,21108,9.546056e-07,4.670817e-03,1.549510e-02,0.000000e+00,0.000000e+00
1217,20,21128,1.652632e-05,4.551182e-03,1.459991e-02,0.000000e+00,0.000000e+00
1218,14,21142,5.462207e-06,4.684873e-03,1.512837e-02,0.000000e+00,0.000000e+00
1219,16,21158,5.591262e-06,4.578921e-03,1.394075e-02,0.000000e+00,0.000000e+00
1220,23,21181,2.178149e-06,4.684674e-03,1.629174e-02,0.000000e+00,0.000000e+00
1221,21,21202,1.091976e-05,4.482249e-03,1.317747e-02,0.000000e+00,0.000000e+00
1222,23,21225,4.773608e-06,4.613485e-03,1.284374e-02,0.000000e+00,0.000000e+00
1223,21,21246,5.041636e-06,4.538900e-03,1.359194e-02,0.000000e+00,0.000000e+00
1224,15,21261,1.452100e-06,4.583881e-03,1.317690e-02,0.000000e+00,0.000000e+00
1225,14,21275,1.548789e-05,4.469140e-03,1.371696e-02,0.000000e+00,0.000000e+00
1226,13,21288,3.557983e-05,4.750777e-03,1.471088e-02,0.000000e+00,0.000000e+00
1227,15,21303,6.193295e-06,4.588458e-03,1.462970e-02,0.000000e+00,0.000000e+00
1228,16,21319,4.963949e-06,4.683051e-03,1.433740e-02,0.000000e+00,0.000000e+00
1229,15,21334,1.066364e-06,4.495471e-03,2.006919e-02,0.000000e+00,0.000000e+00
1230,15,21349,5.112961e-06,4.605324e-03,1.609874e-02,0.000000e+00,0.000000e+00
1231,16,21365,4.116446e-06,4.505163e-03,1.337110e-02,0.000000e+00,0.000000e+00
1232,15,21380,2.111312e-05,4.504148e-03,1.336165e-02,0.000000e+00,0.000000e+00
1233,19,21399,3.400899e-05,4.499876e-03,1.330908e-02,0.000000e+00,0.000000e+00
1234,14,21413,4.265457e-06,4.578131e-03,1.753846e-02,0.000000e+00,0.000000e+00
1235,27,21440,4.107133e-06,4.539037e-03,1.675290e-02,0.000000e+00,0.000000e+00
1236,14,21454,2.026092e-05,4.626189e-03,1.510642e-02,0.000000e+00,0.000000e+00
1237,18,21472,1.316050e-05,4.559887e-03,1.229483e-02,0.000000e+00,0.000000e+00
1238,15,21487,1.217321e-05,4.663020e-03,1.396789e-02,0.000000e+00,0.000000e+00
1239,15,21502,2.004206e-05,4.522780e-03,1.561487e-02,0.000000e+00,0.000000e+00
1240,16,21518,4.167669e-06,4.617209e-03,1.408897e-02,0.000000e+00,0.000000e+00
1241,15,21533,5.662441e-06,4.520128e-03,1.394827e-02,0.000000e+00,0.000000e+00
1242,15,21548,6.303741e-06,4.569254e-03,1.308649e-02,0.000000e+00,0.000000e+00
1243,14,21562,1.625130e-06,4.511570e-03,1.310402e-02,0.000000e+00,0.000000e+00
1244,20,21582,4.756644e-06,4.644919e-03,1.256167e-02,0.000000e+00,0.000000e+00
1245,15,21597,5.078955e-06,4.473000e-03,1.287635e-02,0.000000e+00,0.000000e+00
1246,17,21614,1.094304e-06,4.641318e-03,1.519962e-02,0.000000e+00,0.000000e+00
1247,18,21632,2.907123e-05,4.582748e-03,1.422536e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 11766333, 'floor_samples': 117, 'floor_fraction': 9.943624746979369e-06, 'saturation_depth': 1.862645149230957e-08, 'boundaries': 1248, 'capped_boundaries': 0, 'unfinished_worlds': 0}
1248,17,21649,1.855838e-06,4.641973e-03,1.629174e-02,0.000000e+00,0.000000e+00
1249,17,21666,1.243106e-05,4.576779e-03,1.393104e-02,0.000000e+00,0.000000e+00
1250,17,21683,9.085052e-06,4.681577e-03,1.457770e-02,0.000000e+00,0.000000e+00
1251,15,21698,1.991548e-06,4.572787e-03,1.247864e-02,0.000000e+00,0.000000e+00
1252,14,21712,1.395121e-05,4.687008e-03,1.531338e-02,0.000000e+00,0.000000e+00
1253,22,21734,1.750662e-06,4.522655e-03,1.449459e-02,0.000000e+00,0.000000e+00
1254,17,21751,2.065171e-05,4.642923e-03,1.539619e-02,0.000000e+00,0.000000e+00
1255,19,21770,1.396984e-07,4.548960e-03,1.177655e-02,0.000000e+00,0.000000e+00
1256,15,21785,7.776543e-07,4.696843e-03,1.546507e-02,0.000000e+00,0.000000e+00
1257,14,21799,1.288229e-05,4.536664e-03,1.288035e-02,0.000000e+00,0.000000e+00
1258,15,21814,1.257285e-07,4.642808e-03,1.413609e-02,0.000000e+00,0.000000e+00
1259,16,21830,3.422610e-05,4.553337e-03,1.281752e-02,0.000000e+00,0.000000e+00
1260,16,21846,1.377892e-05,4.664422e-03,1.560613e-02,0.000000e+00,0.000000e+00
1261,16,21862,1.923693e-05,4.567089e-03,1.497488e-02,0.000000e+00,0.000000e+00
1262,17,21879,3.869645e-06,4.697443e-03,1.551155e-02,0.000000e+00,0.000000e+00
1263,13,21892,8.866191e-06,4.505641e-03,1.310997e-02,0.000000e+00,0.000000e+00
1264,21,21913,1.271944e-05,4.587375e-03,1.529081e-02,0.000000e+00,0.000000e+00
1265,15,21928,7.962808e-07,4.525916e-03,1.292466e-02,0.000000e+00,0.000000e+00
1266,14,21942,1.987476e-05,4.709000e-03,1.528062e-02,0.000000e+00,0.000000e+00
1267,15,21957,1.001172e-06,4.598502e-03,1.374494e-02,0.000000e+00,0.000000e+00
1268,19,21976,1.296033e-06,4.676357e-03,1.511785e-02,0.000000e+00,0.000000e+00
1269,15,21991,9.872019e-07,4.665089e-03,1.226893e-02,0.000000e+00,0.000000e+00
1270,16,22007,1.210719e-07,4.700841e-03,1.572800e-02,0.000000e+00,0.000000e+00
1271,19,22026,1.470558e-05,4.578036e-03,1.295913e-02,0.000000e+00,0.000000e+00
1272,14,22040,8.244398e-06,4.632240e-03,1.367680e-02,0.000000e+00,0.000000e+00
1273,18,22058,1.409091e-05,4.509531e-03,1.178730e-02,0.000000e+00,0.000000e+00
1274,17,22075,8.061188e-06,4.675162e-03,1.317690e-02,0.000000e+00,0.000000e+00
1275,16,22091,1.140870e-06,4.534863e-03,1.304518e-02,0.000000e+00,0.000000e+00
1276,21,22112,1.411387e-06,4.615419e-03,1.628141e-02,0.000000e+00,0.000000e+00
1277,17,22129,5.299485e-06,4.519556e-03,1.629174e-02,0.000000e+00,0.000000e+00
1278,19,22148,1.869069e-05,4.682469e-03,1.419799e-02,0.000000e+00,0.000000e+00
1279,16,22164,2.893154e-05,4.646527e-03,1.410355e-02,0.000000e+00,0.000000e+00
1280,15,22179,3.004285e-05,4.628813e-03,1.448849e-02,0.000000e+00,0.000000e+00
1281,18,22197,1.005828e-05,4.444494e-03,1.146632e-02,0.000000e+00,0.000000e+00
1282,15,22212,4.605390e-06,4.590165e-03,1.421011e-02,0.000000e+00,0.000000e+00
1283,13,22225,2.460554e-05,4.533271e-03,1.396899e-02,0.000000e+00,0.000000e+00
1284,14,22239,2.530996e-06,4.683233e-03,1.302311e-02,0.000000e+00,0.000000e+00
1285,23,22262,1.973566e-05,4.552301e-03,1.146408e-02,0.000000e+00,0.000000e+00
1286,14,22276,1.509674e-05,4.761951e-03,1.594405e-02,0.000000e+00,0.000000e+00
1287,16,22292,1.282462e-06,4.542993e-03,1.446564e-02,0.000000e+00,0.000000e+00
1288,13,22305,1.896551e-06,4.743878e-03,1.591221e-02,0.000000e+00,0.000000e+00
1289,17,22322,6.106961e-06,4.617176e-03,1.723106e-02,0.000000e+00,0.000000e+00
1290,14,22336,1.553882e-05,4.651234e-03,1.317532e-02,0.000000e+00,0.000000e+00
1291,16,22352,1.340139e-06,4.505053e-03,1.182285e-02,0.000000e+00,0.000000e+00
1292,14,22366,5.821969e-06,4.616960e-03,1.303785e-02,0.000000e+00,0.000000e+00
1293,13,22379,1.545064e-05,4.519231e-03,1.499727e-02,0.000000e+00,0.000000e+00
1294,18,22397,1.808628e-05,4.614867e-03,1.366278e-02,0.000000e+00,0.000000e+00
1295,13,22410,1.119609e-06,4.606033e-03,1.395869e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 12244062, 'floor_samples': 124, 'floor_fraction': 1.0127358061401519e-05, 'saturation_depth': 1.862645149230957e-08, 'boundaries': 1296, 'capped_boundaries': 0, 'unfinished_worlds': 0}
1296,20,22430,2.410263e-05,4.637483e-03,1.362649e-02,0.000000e+00,0.000000e+00
1297,15,22445,2.513174e-05,4.616273e-03,1.205296e-02,0.000000e+00,0.000000e+00
1298,16,22461,2.773013e-05,4.711026e-03,1.393753e-02,0.000000e+00,0.000000e+00
1299,14,22475,1.839552e-05,4.626048e-03,1.232714e-02,0.000000e+00,0.000000e+00
1300,19,22494,2.395286e-06,4.709109e-03,1.455543e-02,0.000000e+00,0.000000e+00
1301,16,22510,2.525567e-05,4.631083e-03,1.445531e-02,0.000000e+00,0.000000e+00
1302,18,22528,1.191536e-05,4.631825e-03,1.347687e-02,0.000000e+00,0.000000e+00
1303,17,22545,2.579173e-05,4.583254e-03,1.377807e-02,0.000000e+00,0.000000e+00
1304,22,22567,1.716735e-06,4.744227e-03,1.494971e-02,0.000000e+00,0.000000e+00
1305,14,22581,1.486027e-06,4.600543e-03,1.435241e-02,0.000000e+00,0.000000e+00
1306,25,22606,1.271944e-05,4.659508e-03,1.316479e-02,0.000000e+00,0.000000e+00
1307,16,22622,5.173497e-06,4.523009e-03,1.317690e-02,0.000000e+00,0.000000e+00
1308,23,22645,8.447096e-06,4.646470e-03,1.331777e-02,0.000000e+00,0.000000e+00
1309,13,22658,4.936010e-07,4.635117e-03,1.449329e-02,0.000000e+00,0.000000e+00
1310,17,22675,1.542347e-05,4.671098e-03,1.700515e-02,0.000000e+00,0.000000e+00
1311,18,22693,1.445413e-05,4.599207e-03,1.452670e-02,0.000000e+00,0.000000e+00
1312,16,22709,5.591262e-06,4.689668e-03,1.534973e-02,0.000000e+00,0.000000e+00
1313,15,22724,1.047738e-05,4.582583e-03,1.455144e-02,0.000000e+00,0.000000e+00
1314,16,22740,1.239374e-05,4.762706e-03,1.609791e-02,0.000000e+00,0.000000e+00
1315,16,22756,2.286397e-05,4.546568e-03,1.430926e-02,0.000000e+00,0.000000e+00
1316,14,22770,9.024731e-07,4.716767e-03,1.647192e-02,0.000000e+00,0.000000e+00
1317,18,22788,2.290110e-06,4.534131e-03,1.139227e-02,0.000000e+00,0.000000e+00
1318,15,22803,9.364007e-07,4.673759e-03,1.821472e-02,0.000000e+00,0.000000e+00
1319,18,22821,5.052425e-06,4.597973e-03,1.241958e-02,0.000000e+00,0.000000e+00
1320,21,22842,1.056585e-05,4.671388e-03,1.390199e-02,0.000000e+00,0.000000e+00
1321,17,22859,5.187467e-05,4.555365e-03,1.253969e-02,0.000000e+00,0.000000e+00
1322,14,22873,4.079193e-06,4.702342e-03,1.594405e-02,0.000000e+00,0.000000e+00
1323,19,22892,1.501758e-05,4.625170e-03,1.424181e-02,0.000000e+00,0.000000e+00
1324,17,22909,4.577450e-06,4.739388e-03,1.317690e-02,0.000000e+00,0.000000e+00
1325,20,22929,5.401671e-07,4.637094e-03,1.447276e-02,0.000000e+00,0.000000e+00
1326,18,22947,1.336448e-05,4.705613e-03,1.406193e-02,0.000000e+00,0.000000e+00
1327,19,22966,2.439391e-06,4.578968e-03,1.276858e-02,0.000000e+00,0.000000e+00
1328,16,22982,5.634502e-06,4.720384e-03,1.365521e-02,0.000000e+00,0.000000e+00
1329,15,22997,4.953424e-06,4.587595e-03,1.251994e-02,0.000000e+00,0.000000e+00
1330,15,23012,3.641471e-06,4.640178e-03,1.629174e-02,0.000000e+00,0.000000e+00
1331,23,23035,1.233606e-05,4.604972e-03,1.331259e-02,0.000000e+00,0.000000e+00
1332,13,23048,1.132502e-05,4.638596e-03,1.777327e-02,0.000000e+00,0.000000e+00
1333,13,23061,5.741604e-06,4.581962e-03,1.495217e-02,0.000000e+00,0.000000e+00
1334,14,23075,4.293397e-06,4.667901e-03,1.317690e-02,0.000000e+00,0.000000e+00
1335,13,23088,1.071021e-06,4.565444e-03,1.225072e-02,0.000000e+00,0.000000e+00
1336,17,23105,8.699026e-06,4.744923e-03,1.386405e-02,0.000000e+00,0.000000e+00
1337,16,23121,6.798655e-07,4.638407e-03,1.317690e-02,0.000000e+00,0.000000e+00
1338,14,23135,1.284759e-05,4.667692e-03,1.605060e-02,0.000000e+00,0.000000e+00
1339,15,23150,1.460242e-05,4.612405e-03,1.469358e-02,0.000000e+00,0.000000e+00
1340,30,23180,1.353710e-06,4.642766e-03,1.572029e-02,0.000000e+00,0.000000e+00
1341,16,23196,2.530996e-06,4.545604e-03,1.324177e-02,0.000000e+00,0.000000e+00
1342,20,23216,3.352761e-07,4.653061e-03,1.821472e-02,0.000000e+00,0.000000e+00
1343,18,23234,2.514571e-07,4.605026e-03,1.442955e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 12720506, 'floor_samples': 130, 'floor_fraction': 1.0219719247017374e-05, 'saturation_depth': 1.862645149230957e-08, 'boundaries': 1344, 'capped_boundaries': 0, 'unfinished_worlds': 0}
1344,19,23253,1.401208e-06,4.686410e-03,1.624111e-02,0.000000e+00,0.000000e+00
1345,18,23271,5.126455e-06,4.540671e-03,1.201924e-02,0.000000e+00,0.000000e+00
1346,21,23292,1.116217e-06,4.664056e-03,1.546779e-02,0.000000e+00,0.000000e+00
1347,14,23306,3.178673e-05,4.622606e-03,1.323367e-02,0.000000e+00,0.000000e+00
1348,16,23322,3.253110e-05,4.629945e-03,1.717673e-02,0.000000e+00,0.000000e+00
1349,15,23337,7.935656e-06,4.567279e-03,1.223105e-02,0.000000e+00,0.000000e+00
1350,19,23356,1.499598e-06,4.618404e-03,1.343488e-02,0.000000e+00,0.000000e+00
1351,15,23371,1.445314e-05,4.616592e-03,1.449459e-02,0.000000e+00,0.000000e+00
1352,14,23385,8.749776e-06,4.708682e-03,1.594405e-02,0.000000e+00,0.000000e+00
1353,15,23400,1.192893e-05,4.518835e-03,1.376903e-02,0.000000e+00,0.000000e+00
1354,19,23419,8.943304e-06,4.662848e-03,1.412204e-02,0.000000e+00,0.000000e+00
1355,15,23434,4.656613e-07,4.541165e-03,1.458418e-02,0.000000e+00,0.000000e+00
1356,19,23453,1.438893e-05,4.648371e-03,1.384750e-02,0.000000e+00,0.000000e+00
1357,14,23467,3.176638e-05,4.542484e-03,1.461800e-02,0.000000e+00,0.000000e+00
1358,17,23484,4.661647e-06,4.612321e-03,1.594405e-02,0.000000e+00,0.000000e+00
1359,20,23504,8.838251e-06,4.548740e-03,1.353945e-02,0.000000e+00,0.000000e+00
1360,15,23519,3.874302e-06,4.681476e-03,1.394651e-02,0.000000e+00,0.000000e+00
1361,17,23536,7.952620e-06,4.570649e-03,1.257637e-02,0.000000e+00,0.000000e+00
1362,18,23554,2.422088e-05,4.652346e-03,1.428129e-02,0.000000e+00,0.000000e+00
1363,18,23572,9.262003e-06,4.587849e-03,1.279046e-02,0.000000e+00,0.000000e+00
1364,17,23589,1.465902e-05,4.670963e-03,1.975713e-02,0.000000e+00,0.000000e+00
1365,17,23606,1.964406e-06,4.549543e-03,1.259654e-02,0.000000e+00,0.000000e+00
1366,15,23621,1.988155e-06,4.677814e-03,1.442931e-02,0.000000e+00,0.000000e+00
1367,14,23635,4.833564e-06,4.512502e-03,1.402474e-02,0.000000e+00,0.000000e+00
1368,15,23650,1.563382e-05,4.620103e-03,1.750055e-02,0.000000e+00,0.000000e+00
1369,17,23667,1.318753e-05,4.581789e-03,1.452871e-02,0.000000e+00,0.000000e+00
1370,14,23681,3.071801e-05,4.602785e-03,1.443203e-02,0.000000e+00,0.000000e+00
1371,15,23696,5.187467e-06,4.488847e-03,1.249423e-02,0.000000e+00,0.000000e+00
1372,14,23710,1.460242e-05,4.595342e-03,1.821472e-02,0.000000e+00,0.000000e+00
1373,15,23725,2.980232e-07,4.565379e-03,1.317176e-02,0.000000e+00,0.000000e+00
1374,16,23741,7.637093e-06,4.670599e-03,1.365708e-02,0.000000e+00,0.000000e+00
1375,17,23758,2.204952e-05,4.583233e-03,1.305628e-02,0.000000e+00,0.000000e+00
1376,14,23772,3.082678e-05,4.749749e-03,1.288801e-02,0.000000e+00,0.000000e+00
1377,18,23790,5.160382e-06,4.567734e-03,1.343345e-02,0.000000e+00,0.000000e+00
1378,15,23805,3.958121e-07,4.737808e-03,1.431895e-02,0.000000e+00,0.000000e+00
1379,15,23820,1.130466e-05,4.663044e-03,1.419621e-02,0.000000e+00,0.000000e+00
1380,19,23839,8.488676e-06,4.700822e-03,1.554046e-02,0.000000e+00,0.000000e+00
1381,16,23855,7.745662e-06,4.580590e-03,1.630555e-02,0.000000e+00,0.000000e+00
1382,21,23876,4.403797e-06,4.639520e-03,1.315898e-02,0.000000e+00,0.000000e+00
