boundary,iters,cum_iters,ideal_min,ideal_mean,ideal_max,resid_min,resid_max
2849,12,37460,1.183984e-03,5.098170e-03,1.000000e-02,0.000000e+00,0.000000e+00
2850,12,37472,1.149409e-03,5.002893e-03,1.009173e-02,0.000000e+00,0.000000e+00
2851,11,37483,1.541367e-03,4.866376e-03,1.000000e-02,0.000000e+00,0.000000e+00
2852,14,37497,8.964180e-04,4.939754e-03,1.000000e-02,0.000000e+00,0.000000e+00
2853,10,37507,1.257885e-03,4.845753e-03,9.920326e-03,0.000000e+00,0.000000e+00
2854,11,37518,1.071863e-03,5.080625e-03,1.114528e-02,0.000000e+00,0.000000e+00
2855,12,37530,1.070023e-03,5.007698e-03,1.000000e-02,0.000000e+00,0.000000e+00
2856,11,37541,1.457164e-03,5.128217e-03,1.010343e-02,0.000000e+00,0.000000e+00
2857,11,37552,1.082026e-03,5.107808e-03,1.067437e-02,0.000000e+00,0.000000e+00
2858,14,37566,1.204463e-03,5.072146e-03,1.048319e-02,0.000000e+00,0.000000e+00
2859,11,37577,1.220447e-03,4.969915e-03,1.000000e-02,0.000000e+00,0.000000e+00
2860,15,37592,1.053459e-03,5.046747e-03,1.201477e-02,0.000000e+00,0.000000e+00
2861,12,37604,1.223114e-03,4.985305e-03,1.000000e-02,0.000000e+00,0.000000e+00
2862,11,37615,1.086527e-03,5.103312e-03,1.332599e-02,0.000000e+00,0.000000e+00
2863,13,37628,1.247461e-03,5.050317e-03,1.043758e-02,0.000000e+00,0.000000e+00
2864,12,37640,9.578196e-04,5.052086e-03,1.148077e-02,0.000000e+00,0.000000e+00
2865,22,37662,6.915244e-04,4.974416e-03,1.223355e-02,0.000000e+00,0.000000e+00
2866,12,37674,7.625631e-04,5.066855e-03,1.204409e-02,0.000000e+00,0.000000e+00
2867,15,37689,1.083176e-03,4.992045e-03,1.393328e-02,0.000000e+00,0.000000e+00
2868,11,37700,1.534562e-03,5.134931e-03,1.265393e-02,0.000000e+00,0.000000e+00
2869,17,37717,6.731499e-04,5.069452e-03,1.079643e-02,0.000000e+00,0.000000e+00
2870,13,37730,1.277832e-03,5.187184e-03,1.089000e-02,0.000000e+00,0.000000e+00
2871,21,37751,8.073894e-04,5.169764e-03,1.041431e-02,0.000000e+00,0.000000e+00
2872,21,37772,8.328487e-04,5.119375e-03,1.304563e-02,0.000000e+00,0.000000e+00
2873,15,37787,1.255003e-03,5.039743e-03,1.274816e-02,0.000000e+00,0.000000e+00
2874,13,37800,1.076034e-03,5.056408e-03,1.054377e-02,0.000000e+00,0.000000e+00
2875,14,37814,1.164976e-03,5.087683e-03,1.000000e-02,0.000000e+00,0.000000e+00
2876,15,37829,9.197268e-04,4.908616e-03,1.080252e-02,0.000000e+00,0.000000e+00
2877,11,37840,1.241260e-03,4.999308e-03,1.168839e-02,0.000000e+00,0.000000e+00
2878,11,37851,1.181571e-03,4.973837e-03,1.167055e-02,0.000000e+00,0.000000e+00
2879,13,37864,1.233752e-03,5.022840e-03,1.203460e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 3157778, 'floor_samples': 0, 'floor_fraction': 0.0, 'saturation_depth': 0.0, 'boundaries': 2880, 'capped_boundaries': 0, 'unfinished_worlds': 0}
2880,13,37877,1.171789e-03,5.126658e-03,1.138784e-02,0.000000e+00,0.000000e+00
2881,11,37888,1.349501e-03,5.016292e-03,1.000000e-02,0.000000e+00,0.000000e+00
2882,16,37904,1.043692e-03,5.040396e-03,1.089000e-02,0.000000e+00,0.000000e+00
2883,12,37916,1.315610e-03,4.844548e-03,1.000000e-02,0.000000e+00,0.000000e+00
2884,13,37929,1.166497e-03,4.855247e-03,1.027089e-02,0.000000e+00,0.000000e+00
2885,10,37939,1.616721e-03,4.887773e-03,9.647317e-03,0.000000e+00,0.000000e+00
2886,18,37957,1.190813e-03,4.734333e-03,1.040178e-02,0.000000e+00,0.000000e+00
2887,16,37973,7.685299e-04,4.745533e-03,9.700854e-03,0.000000e+00,0.000000e+00
2888,14,37987,9.591308e-04,4.779075e-03,1.009541e-02,0.000000e+00,0.000000e+00
2889,14,38001,1.280207e-03,4.832470e-03,1.021513e-02,0.000000e+00,0.000000e+00
2890,14,38015,1.033385e-03,4.837117e-03,1.036689e-02,0.000000e+00,0.000000e+00
2891,11,38026,9.753933e-04,4.688733e-03,1.000000e-02,0.000000e+00,0.000000e+00
2892,13,38039,9.011917e-04,4.721486e-03,1.018442e-02,0.000000e+00,0.000000e+00
2893,9,38048,1.675298e-03,4.627228e-03,1.000000e-02,0.000000e+00,0.000000e+00
2894,14,38062,1.402890e-03,4.806672e-03,1.000000e-02,0.000000e+00,0.000000e+00
2895,13,38075,1.057977e-03,4.691736e-03,1.056590e-02,0.000000e+00,0.000000e+00
2896,10,38085,1.233090e-03,4.694665e-03,1.109679e-02,0.000000e+00,0.000000e+00
2897,12,38097,1.185652e-03,4.678556e-03,1.000000e-02,0.000000e+00,0.000000e+00
2898,11,38108,1.021104e-03,4.786280e-03,1.342711e-02,0.000000e+00,0.000000e+00
2899,11,38119,1.212984e-03,4.750422e-03,1.000000e-02,0.000000e+00,0.000000e+00
2900,11,38130,9.034773e-04,4.759643e-03,1.000000e-02,0.000000e+00,0.000000e+00
2901,12,38142,1.099624e-03,4.812852e-03,1.128199e-02,0.000000e+00,0.000000e+00
2902,15,38157,1.141218e-03,4.858848e-03,1.067227e-02,0.000000e+00,0.000000e+00
2903,15,38172,1.130829e-03,4.790901e-03,1.000000e-02,0.000000e+00,0.000000e+00
2904,15,38187,9.038548e-04,4.819697e-03,1.097715e-02,0.000000e+00,0.000000e+00
2905,15,38202,9.478696e-04,4.656051e-03,1.000000e-02,0.000000e+00,0.000000e+00
2906,12,38214,8.839024e-04,4.835566e-03,1.009554e-02,0.000000e+00,0.000000e+00
2907,17,38231,1.159814e-03,4.669940e-03,1.060939e-02,0.000000e+00,0.000000e+00
2908,12,38243,1.159814e-03,4.869384e-03,1.284571e-02,0.000000e+00,0.000000e+00
2909,14,38257,1.194606e-03,4.771662e-03,1.000000e-02,0.000000e+00,0.000000e+00
2910,13,38270,9.971583e-04,4.734014e-03,1.321766e-02,0.000000e+00,0.000000e+00
2911,11,38281,1.031521e-03,4.738093e-03,1.077252e-02,0.000000e+00,0.000000e+00
2912,13,38294,1.289168e-03,4.983310e-03,1.065980e-02,0.000000e+00,0.000000e+00
2913,15,38309,1.164938e-03,4.848620e-03,9.470230e-03,0.000000e+00,0.000000e+00
2914,13,38322,1.309315e-03,4.906398e-03,1.233944e-02,0.000000e+00,0.000000e+00
2915,17,38339,1.024616e-03,4.855936e-03,1.000000e-02,0.000000e+00,0.000000e+00
2916,10,38349,8.369657e-04,4.864061e-03,1.105321e-02,0.000000e+00,0.000000e+00
2917,11,38360,1.432136e-03,4.803901e-03,1.000000e-02,0.000000e+00,0.000000e+00
2918,14,38374,5.914154e-04,4.784605e-03,1.148479e-02,0.000000e+00,0.000000e+00
2919,13,38387,1.289070e-03,4.774782e-03,1.203934e-02,0.000000e+00,0.000000e+00
2920,17,38404,8.837005e-04,4.751588e-03,1.000000e-02,0.000000e+00,0.000000e+00
2921,13,38417,1.129180e-03,4.669165e-03,1.000000e-02,0.000000e+00,0.000000e+00
2922,11,38428,1.014485e-03,4.799376e-03,1.260648e-02,0.000000e+00,0.000000e+00
2923,12,38440,8.453005e-04,4.607771e-03,9.817488e-03,0.000000e+00,0.000000e+00
2924,14,38454,1.182371e-03,4.836746e-03,1.000000e-02,0.000000e+00,0.000000e+00
2925,15,38469,1.151849e-03,4.792576e-03,1.006233e-02,0.000000e+00,0.000000e+00
2926,12,38481,1.150279e-03,4.876147e-03,1.044496e-02,0.000000e+00,0.000000e+00
2927,20,38501,1.027335e-03,4.740074e-03,1.063894e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 3212261, 'floor_samples': 0, 'floor_fraction': 0.0, 'saturation_depth': 0.0, 'boundaries': 2928, 'capped_boundaries': 0, 'unfinished_worlds': 0}
2928,13,38514,8.884303e-04,4.950630e-03,1.139201e-02,0.000000e+00,0.000000e+00
2929,15,38529,1.258371e-03,4.876771e-03,1.000070e-02,0.000000e+00,0.000000e+00
2930,13,38542,1.087181e-03,4.873529e-03,1.110618e-02,0.000000e+00,0.000000e+00
2931,13,38555,8.350963e-04,4.844206e-03,1.072768e-02,0.000000e+00,0.000000e+00
2932,17,38572,9.193681e-04,4.863147e-03,1.037492e-02,0.000000e+00,0.000000e+00
2933,12,38584,1.125271e-03,4.759986e-03,1.024758e-02,0.000000e+00,0.000000e+00
2934,14,38598,6.645667e-04,4.915589e-03,1.089230e-02,0.000000e+00,0.000000e+00
2935,15,38613,7.280138e-04,4.915888e-03,1.041599e-02,0.000000e+00,0.000000e+00
2936,12,38625,1.386604e-03,4.946040e-03,1.004812e-02,0.000000e+00,0.000000e+00
2937,13,38638,1.113510e-03,4.877676e-03,1.000000e-02,0.000000e+00,0.000000e+00
2938,11,38649,1.333592e-03,4.960848e-03,1.033925e-02,0.000000e+00,0.000000e+00
2939,15,38664,1.285814e-03,4.967006e-03,1.137318e-02,0.000000e+00,0.000000e+00
2940,11,38675,1.105992e-03,4.991269e-03,1.317733e-02,0.000000e+00,0.000000e+00
2941,12,38687,1.335621e-03,4.885903e-03,1.023665e-02,0.000000e+00,0.000000e+00
2942,16,38703,1.018649e-03,5.046293e-03,1.215525e-02,0.000000e+00,0.000000e+00
2943,13,38716,1.250671e-03,4.894669e-03,1.000000e-02,0.000000e+00,0.000000e+00
2944,14,38730,1.022895e-03,4.916180e-03,1.030603e-02,0.000000e+00,0.000000e+00
2945,11,38741,1.236352e-03,4.846190e-03,1.106621e-02,0.000000e+00,0.000000e+00
2946,13,38754,9.075119e-04,4.979120e-03,1.111160e-02,0.000000e+00,0.000000e+00
2947,13,38767,1.133121e-03,4.861684e-03,1.057691e-02,0.000000e+00,0.000000e+00
2948,12,38779,9.378232e-04,4.946231e-03,1.317690e-02,0.000000e+00,0.000000e+00
2949,14,38793,8.681043e-04,4.944518e-03,1.071558e-02,0.000000e+00,0.000000e+00
2950,10,38803,1.286176e-03,4.929570e-03,1.060833e-02,0.000000e+00,0.000000e+00
2951,14,38817,1.492497e-03,4.801351e-03,1.000000e-02,0.000000e+00,0.000000e+00
2952,10,38827,1.734923e-03,4.903220e-03,1.331937e-02,0.000000e+00,0.000000e+00
2953,11,38838,1.612187e-03,4.797904e-03,1.000000e-02,0.000000e+00,0.000000e+00
2954,10,38848,1.229597e-03,4.877105e-03,1.189892e-02,0.000000e+00,0.000000e+00
2955,14,38862,1.201122e-03,4.812797e-03,1.019766e-02,0.000000e+00,0.000000e+00
2956,12,38874,1.133876e-03,5.005638e-03,1.089000e-02,0.000000e+00,0.000000e+00
2957,11,38885,1.304601e-03,4.909667e-03,1.083168e-02,0.000000e+00,0.000000e+00
2958,11,38896,9.805007e-04,4.912957e-03,1.089000e-02,0.000000e+00,0.000000e+00
2959,13,38909,1.073188e-03,4.766046e-03,1.114239e-02,0.000000e+00,0.000000e+00
2960,14,38923,9.364523e-04,4.764368e-03,1.069397e-02,0.000000e+00,0.000000e+00
2961,19,38942,8.955234e-04,4.839922e-03,1.184050e-02,0.000000e+00,0.000000e+00
2962,14,38956,9.855594e-04,4.770535e-03,1.067605e-02,0.000000e+00,0.000000e+00
2963,13,38969,8.392374e-04,4.861115e-03,1.000000e-02,0.000000e+00,0.000000e+00
2964,10,38979,1.377612e-03,5.103453e-03,1.071397e-02,0.000000e+00,0.000000e+00
2965,9,38988,1.273190e-03,5.037352e-03,1.090489e-02,0.000000e+00,0.000000e+00
2966,13,39001,1.212553e-03,4.972357e-03,1.156142e-02,0.000000e+00,0.000000e+00
2967,18,39019,5.680316e-04,4.949069e-03,1.000000e-02,0.000000e+00,0.000000e+00
2968,12,39031,1.289755e-03,4.896930e-03,1.089000e-02,0.000000e+00,0.000000e+00
2969,14,39045,8.794888e-04,4.840313e-03,1.000000e-02,0.000000e+00,0.000000e+00
2970,15,39060,9.217591e-04,4.935446e-03,1.317690e-02,0.000000e+00,0.000000e+00
2971,11,39071,8.943371e-04,4.796822e-03,1.000000e-02,0.000000e+00,0.000000e+00
2972,11,39082,1.391033e-03,4.855508e-03,1.029522e-02,0.000000e+00,0.000000e+00
2973,10,39092,1.622671e-03,5.003442e-03,1.031880e-02,0.000000e+00,0.000000e+00
2974,10,39102,7.359701e-04,5.065420e-03,1.064930e-02,0.000000e+00,0.000000e+00
2975,13,39115,9.970185e-04,4.892255e-03,1.000000e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 3265373, 'floor_samples': 0, 'floor_fraction': 0.0, 'saturation_depth': 0.0, 'boundaries': 2976, 'capped_boundaries': 0, 'unfinished_worlds': 0}
2976,11,39126,1.228123e-03,5.073762e-03,1.076192e-02,0.000000e+00,0.000000e+00
2977,14,39140,1.148003e-03,5.015564e-03,1.106578e-02,0.000000e+00,0.000000e+00
2978,15,39155,1.045720e-03,5.035989e-03,1.222554e-02,0.000000e+00,0.000000e+00
2979,13,39168,1.240007e-03,5.061068e-03,1.236882e-02,0.000000e+00,0.000000e+00
2980,14,39182,1.337758e-03,5.076710e-03,1.226433e-02,0.000000e+00,0.000000e+00
2981,13,39195,1.418315e-03,4.983353e-03,1.170685e-02,0.000000e+00,0.000000e+00
2982,17,39212,1.324474e-03,4.940262e-03,1.242273e-02,0.000000e+00,0.000000e+00
2983,13,39225,1.128261e-03,4.914996e-03,1.000000e-02,0.000000e+00,0.000000e+00
2984,12,39237,1.115596e-03,4.928708e-03,1.298318e-02,0.000000e+00,0.000000e+00
2985,15,39252,9.534074e-04,4.833344e-03,1.094288e-02,0.000000e+00,0.000000e+00
2986,12,39264,1.197212e-03,4.905879e-03,1.089000e-02,0.000000e+00,0.000000e+00
2987,14,39278,7.457799e-04,4.949526e-03,9.746359e-03,0.000000e+00,0.000000e+00
2988,15,39293,1.291341e-03,5.139567e-03,1.139034e-02,0.000000e+00,0.000000e+00
2989,12,39305,1.124111e-03,4.988758e-03,1.346451e-02,0.000000e+00,0.000000e+00
2990,12,39317,9.574602e-04,4.981915e-03,1.292480e-02,0.000000e+00,0.000000e+00
2991,14,39331,9.886454e-04,4.918810e-03,1.201780e-02,0.000000e+00,0.000000e+00
2992,14,39345,1.031464e-03,5.068913e-03,1.089000e-02,0.000000e+00,0.000000e+00
2993,10,39355,1.267013e-03,5.041599e-03,1.294169e-02,0.000000e+00,0.000000e+00
2994,13,39368,1.327941e-03,5.064372e-03,1.283907e-02,0.000000e+00,0.000000e+00
2995,13,39381,1.259428e-03,5.003734e-03,1.000000e-02,0.000000e+00,0.000000e+00
2996,17,39398,8.134375e-04,4.943313e-03,1.001504e-02,0.000000e+00,0.000000e+00
2997,15,39413,1.078131e-03,4.941654e-03,1.000000e-02,0.000000e+00,0.000000e+00
2998,12,39425,8.488104e-04,4.923233e-03,1.317690e-02,0.000000e+00,0.000000e+00
2999,13,39438,1.163066e-03,4.911229e-03,1.124945e-02,0.000000e+00,0.000000e+00
3000,13,39451,1.250916e-03,5.065072e-03,1.278433e-02,0.000000e+00,0.000000e+00
3001,11,39462,1.467537e-03,5.039396e-03,1.000000e-02,0.000000e+00,0.000000e+00
3002,15,39477,1.296249e-03,5.028298e-03,9.914436e-03,0.000000e+00,0.000000e+00
3003,12,39489,1.226022e-03,4.938149e-03,1.118686e-02,0.000000e+00,0.000000e+00
3004,13,39502,1.006471e-03,4.959435e-03,1.030518e-02,0.000000e+00,0.000000e+00
3005,11,39513,1.067978e-03,4.934718e-03,1.045318e-02,0.000000e+00,0.000000e+00
3006,19,39532,1.155866e-03,4.896955e-03,1.105502e-02,0.000000e+00,0.000000e+00
3007,12,39544,1.043085e-03,4.901809e-03,1.036396e-02,0.000000e+00,0.000000e+00
3008,11,39555,8.037307e-04,4.948954e-03,1.223789e-02,0.000000e+00,0.000000e+00
3009,14,39569,1.288963e-03,4.958948e-03,1.201473e-02,0.000000e+00,0.000000e+00
3010,15,39584,5.429050e-04,4.923248e-03,1.073583e-02,0.000000e+00,0.000000e+00
3011,15,39599,8.462875e-04,4.834270e-03,8.959806e-03,0.000000e+00,0.000000e+00
3012,13,39612,1.289943e-03,4.845134e-03,1.033542e-02,0.000000e+00,0.000000e+00
3013,15,39627,1.149252e-03,4.893591e-03,9.899837e-03,0.000000e+00,0.000000e+00
3014,12,39639,1.131280e-03,4.961058e-03,1.058338e-02,0.000000e+00,0.000000e+00
3015,14,39653,1.016019e-03,4.880306e-03,1.000000e-02,0.000000e+00,0.000000e+00
3016,13,39666,1.247417e-03,5.060239e-03,1.107006e-02,0.000000e+00,0.000000e+00
3017,12,39678,1.337387e-03,4.947254e-03,1.000000e-02,0.000000e+00,0.000000e+00
3018,13,39691,8.993792e-04,4.924798e-03,1.099519e-02,0.000000e+00,0.000000e+00
3019,13,39704,9.089943e-04,4.756495e-03,1.000000e-02,0.000000e+00,0.000000e+00
3020,16,39720,1.143259e-03,5.092764e-03,1.215436e-02,0.000000e+00,0.000000e+00
3021,12,39732,1.236186e-03,5.031329e-03,1.228527e-02,0.000000e+00,0.000000e+00
3022,13,39745,9.048677e-04,4.932153e-03,1.011347e-02,0.000000e+00,0.000000e+00
3023,13,39758,1.177280e-03,4.905620e-03,1.000000e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 3318712, 'floor_samples': 0, 'floor_fraction': 0.0, 'saturation_depth': 0.0, 'boundaries': 3024, 'capped_boundaries': 0, 'unfinished_worlds': 0}
3024,12,39770,8.351328e-04,4.985158e-03,1.048465e-02,0.000000e+00,0.000000e+00
3025,10,39780,9.634076e-04,4.844275e-03,1.013470e-02,0.000000e+00,0.000000e+00
3026,13,39793,1.326678e-03,5.068183e-03,1.102374e-02,0.000000e+00,0.000000e+00
3027,12,39805,1.064128e-03,4.988410e-03,9.564929e-03,0.000000e+00,0.000000e+00
3028,12,39817,1.019190e-03,5.050899e-03,1.089000e-02,0.000000e+00,0.000000e+00
3029,11,39828,1.003844e-03,4.848488e-03,1.000000e-02,0.000000e+00,0.000000e+00
3030,10,39838,1.634382e-03,4.984543e-03,1.035624e-02,0.000000e+00,0.000000e+00
3031,12,39850,1.500146e-03,4.993217e-03,1.000000e-02,0.000000e+00,0.000000e+00
3032,14,39864,1.193641e-03,5.072048e-03,1.078444e-02,0.000000e+00,0.000000e+00
3033,9,39873,1.245884e-03,4.875227e-03,1.189466e-02,0.000000e+00,0.000000e+00
3034,12,39885,1.062206e-03,5.011805e-03,1.143753e-02,0.000000e+00,0.000000e+00
3035,12,39897,1.184307e-03,4.918782e-03,1.000000e-02,0.000000e+00,0.000000e+00
3036,13,39910,1.331440e-03,5.007252e-03,1.070454e-02,0.000000e+00,0.000000e+00
3037,14,39924,9.736111e-04,4.851506e-03,1.197900e-02,0.000000e+00,0.000000e+00
3038,12,39936,1.063285e-03,4.936280e-03,1.185037e-02,0.000000e+00,0.000000e+00
3039,12,39948,1.249394e-03,4.850698e-03,1.029398e-02,0.000000e+00,0.000000e+00
3040,11,39959,1.650483e-03,4.996126e-03,1.002288e-02,0.000000e+00,0.000000e+00
3041,18,39977,9.603191e-04,4.868920e-03,1.000000e-02,0.000000e+00,0.000000e+00
3042,13,39990,8.667429e-04,4.895922e-03,1.382230e-02,0.000000e+00,0.000000e+00
3043,13,40003,9.478617e-04,4.872519e-03,1.000000e-02,0.000000e+00,0.000000e+00
3044,13,40016,9.589006e-04,4.858613e-03,1.078732e-02,0.000000e+00,0.000000e+00
3045,12,40028,6.201675e-04,4.853084e-03,1.136703e-02,0.000000e+00,0.000000e+00
3046,14,40042,8.754518e-04,4.888303e-03,1.287975e-02,0.000000e+00,0.000000e+00
3047,12,40054,1.019283e-03,4.912741e-03,1.035774e-02,0.000000e+00,0.000000e+00
3048,13,40067,1.011597e-03,4.938118e-03,1.004580e-02,0.000000e+00,0.000000e+00
3049,13,40080,1.482520e-03,4.951167e-03,1.000000e-02,0.000000e+00,0.000000e+00
3050,15,40095,1.190875e-03,4.790393e-03,1.222035e-02,0.000000e+00,0.000000e+00
3051,18,40113,7.022310e-04,4.807537e-03,1.041543e-02,0.000000e+00,0.000000e+00
3052,11,40124,9.110858e-04,4.828569e-03,1.113632e-02,0.000000e+00,0.000000e+00
3053,14,40138,8.829617e-04,4.714893e-03,1.000000e-02,0.000000e+00,0.000000e+00
3054,12,40150,1.084610e-03,4.892663e-03,1.315770e-02,0.000000e+00,0.000000e+00
3055,14,40164,9.678764e-04,4.721751e-03,1.000000e-02,0.000000e+00,0.000000e+00
3056,17,40181,1.074806e-03,4.823932e-03,1.075640e-02,0.000000e+00,0.000000e+00
3057,18,40199,8.607546e-04,4.701095e-03,8.890526e-03,0.000000e+00,0.000000e+00
3058,11,40210,1.210512e-03,4.791938e-03,9.936613e-03,0.000000e+00,0.000000e+00
3059,11,40221,9.881213e-04,4.862429e-03,1.118025e-02,0.000000e+00,0.000000e+00
3060,10,40231,1.350569e-03,4.858953e-03,1.059825e-02,0.000000e+00,0.000000e+00
3061,10,40241,1.361062e-03,4.760147e-03,1.116334e-02,0.000000e+00,0.000000e+00
3062,12,40253,1.454806e-03,4.826298e-03,1.063368e-02,0.000000e+00,0.000000e+00
3063,12,40265,1.101391e-03,4.859704e-03,1.045140e-02,0.000000e+00,0.000000e+00
3064,13,40278,9.816758e-04,4.891245e-03,1.099264e-02,0.000000e+00,0.000000e+00
3065,13,40291,1.388176e-03,4.793147e-03,1.000000e-02,0.000000e+00,0.000000e+00
3066,12,40303,1.055090e-03,4.915142e-03,1.241380e-02,0.000000e+00,0.000000e+00
3067,10,40313,1.175645e-03,4.804503e-03,1.004401e-02,0.000000e+00,0.000000e+00
3068,13,40326,1.010588e-03,4.804290e-03,1.145089e-02,0.000000e+00,0.000000e+00
3069,12,40338,1.176347e-03,4.786359e-03,1.015588e-02,0.000000e+00,0.000000e+00
3070,11,40349,9.462584e-04,4.880764e-03,1.197900e-02,0.000000e+00,0.000000e+00
3071,12,40361,8.944370e-04,4.787674e-03,1.287975e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 3372290, 'floor_samples': 0, 'floor_fraction': 0.0, 'saturation_depth': 0.0, 'boundaries': 3072, 'capped_boundaries': 0, 'unfinished_worlds': 0}
3072,16,40377,5.982716e-04,4.908452e-03,1.253983e-02,0.000000e+00,0.000000e+00
3073,14,40391,1.141669e-03,4.825474e-03,1.000000e-02,0.000000e+00,0.000000e+00
3074,15,40406,8.940490e-04,4.706142e-03,1.092807e-02,0.000000e+00,0.000000e+00
3075,14,40420,1.238419e-03,4.832252e-03,1.000000e-02,0.000000e+00,0.000000e+00
3076,16,40436,9.607157e-04,4.849037e-03,1.061067e-02,0.000000e+00,0.000000e+00
3077,11,40447,1.169393e-03,4.761838e-03,1.000000e-02,0.000000e+00,0.000000e+00
3078,13,40460,1.013565e-03,4.902850e-03,1.037976e-02,0.000000e+00,0.000000e+00
3079,11,40471,1.009610e-03,4.952835e-03,1.000000e-02,0.000000e+00,0.000000e+00
3080,14,40485,9.973474e-04,4.940100e-03,1.005973e-02,0.000000e+00,0.000000e+00
3081,12,40497,1.162992e-03,4.853488e-03,1.058330e-02,0.000000e+00,0.000000e+00
3082,12,40509,9.662384e-04,5.006727e-03,1.157570e-02,0.000000e+00,0.000000e+00
3083,13,40522,1.088631e-03,4.858993e-03,1.079651e-02,0.000000e+00,0.000000e+00
3084,10,40532,1.651326e-03,4.985106e-03,1.026368e-02,0.000000e+00,0.000000e+00
3085,15,40547,6.602166e-04,4.952877e-03,1.019957e-02,0.000000e+00,0.000000e+00
3086,14,40561,1.127933e-03,4.986683e-03,1.272654e-02,0.000000e+00,0.000000e+00
3087,15,40576,1.149149e-03,4.883127e-03,1.000000e-02,0.000000e+00,0.000000e+00
3088,14,40590,1.256300e-03,4.839864e-03,1.005031e-02,0.000000e+00,0.000000e+00
3089,11,40601,1.373038e-03,4.817485e-03,9.661112e-03,0.000000e+00,0.000000e+00
3090,11,40612,1.227568e-03,4.757545e-03,1.099437e-02,0.000000e+00,0.000000e+00
3091,10,40622,1.733977e-03,4.806228e-03,9.825001e-03,0.000000e+00,0.000000e+00
3092,11,40633,1.037945e-03,4.948148e-03,1.089000e-02,0.000000e+00,0.000000e+00
3093,16,40649,1.261192e-03,4.839974e-03,1.000000e-02,0.000000e+00,0.000000e+00
3094,11,40660,1.156836e-03,4.849945e-03,1.089000e-02,0.000000e+00,0.000000e+00
3095,10,40670,1.194289e-03,4.890793e-03,1.000000e-02,0.000000e+00,0.000000e+00
3096,13,40683,1.218863e-03,4.962490e-03,1.189708e-02,0.000000e+00,0.000000e+00
3097,12,40695,1.371342e-03,4.865014e-03,1.107094e-02,0.000000e+00,0.000000e+00
3098,12,40707,1.584127e-03,5.133279e-03,1.209644e-02,0.000000e+00,0.000000e+00
3099,10,40717,1.591865e-03,4.946266e-03,1.030098e-02,0.000000e+00,0.000000e+00
3100,11,40728,1.380645e-03,4.927150e-03,1.337032e-02,0.000000e+00,0.000000e+00
3101,13,40741,1.090153e-03,4.924696e-03,1.164700e-02,0.000000e+00,0.000000e+00
3102,10,40751,1.551692e-03,5.023289e-03,1.171155e-02,0.000000e+00,0.000000e+00
3103,10,40761,5.711510e-04,4.760361e-03,1.000000e-02,0.000000e+00,0.000000e+00
3104,13,40774,1.025461e-03,4.820372e-03,1.326678e-02,0.000000e+00,0.000000e+00
3105,12,40786,1.129578e-03,4.878870e-03,1.294310e-02,0.000000e+00,0.000000e+00
3106,13,40799,8.555299e-04,4.828403e-03,1.249376e-02,0.000000e+00,0.000000e+00
3107,13,40812,1.303294e-03,4.681003e-03,1.000000e-02,0.000000e+00,0.000000e+00
3108,13,40825,1.175534e-03,4.797283e-03,1.067473e-02,0.000000e+00,0.000000e+00
3109,12,40837,8.979141e-04,4.727617e-03,1.062783e-02,0.000000e+00,0.000000e+00
3110,15,40852,1.313244e-03,4.855180e-03,1.054290e-02,0.000000e+00,0.000000e+00
3111,17,40869,8.637523e-04,4.896095e-03,1.159719e-02,0.000000e+00,0.000000e+00
3112,16,40885,1.159445e-03,4.983317e-03,1.013950e-02,0.000000e+00,0.000000e+00
3113,15,40900,1.108726e-03,4.886124e-03,1.080201e-02,0.000000e+00,0.000000e+00
3114,12,40912,1.341189e-03,4.929921e-03,1.202371e-02,0.000000e+00,0.000000e+00
3115,15,40927,8.230358e-04,4.842171e-03,9.388367e-03,0.000000e+00,0.000000e+00
3116,13,40940,1.088651e-03,4.862519e-03,1.435076e-02,0.000000e+00,0.000000e+00
3117,12,40952,1.258848e-03,4.851250e-03,1.230466e-02,0.000000e+00,0.000000e+00
3118,11,40963,9.770127e-04,4.970527e-03,1.209198e-02,0.000000e+00,0.000000e+00
3119,10,40973,1.412422e-03,4.959963e-03,9.778265e-03,0.000000e+00,0.000000e+00
HIST {'total_samples': 3425846, 'floor_samples': 0, 'floor_fraction': 0.0, 'saturation_depth': 0.0, 'boundaries': 3120, 'capped_boundaries': 0, 'unfinished_worlds': 0}
3120,11,40984,1.281711e-03,4.833975e-03,1.084015e-02,0.000000e+00,0.000000e+00
3121,12,40996,1.024781e-03,4.866588e-03,1.192416e-02,0.000000e+00,0.000000e+00
3122,11,41007,9.948703e-04,4.856478e-03,1.234298e-02,0.000000e+00,0.000000e+00
3123,11,41018,9.887441e-04,4.895361e-03,1.000000e-02,0.000000e+00,0.000000e+00
3124,11,41029,1.176254e-03,4.847601e-03,1.089000e-02,0.000000e+00,0.000000e+00
3125,11,41040,7.386763e-04,4.818109e-03,1.000000e-02,0.000000e+00,0.000000e+00
3126,15,41055,1.064279e-03,4.968540e-03,1.095047e-02,0.000000e+00,0.000000e+00
3127,12,41067,4.832313e-04,4.904725e-03,1.000000e-02,0.000000e+00,0.000000e+00
