boundary,iters,cum_iters,ideal_min,ideal_mean,ideal_max,resid_min,resid_max,rejects,err_max,n_debt,n_subfloor,n_guard,eworld,qmax_i,qmax,ncon
179,12,2111,1.142817e-03,4.997218e-03,1.035242e-02,0.000000e+00,0.000000e+00,202,9.283508e-07,0,0,0,146,18,1.570983e+01,44471
180,13,2124,1.077593e-03,5.125513e-03,1.012924e-02,0.000000e+00,0.000000e+00,183,3.876059e-04,0,0,0,161,17,1.645374e+01,44356
181,12,2136,1.239080e-03,5.142748e-03,9.674178e-03,0.000000e+00,0.000000e+00,177,6.658649e-06,0,0,0,151,18,1.606635e+01,44776
182,13,2149,1.133366e-03,5.157844e-03,1.103444e-02,0.000000e+00,0.000000e+00,181,3.039284e-04,0,0,0,151,18,1.624541e+01,45002
183,15,2164,8.080589e-04,5.191185e-03,1.010667e-02,0.000000e+00,0.000000e+00,176,4.022911e-05,0,0,0,31,24,1.895374e+01,45115
184,12,2176,1.327983e-03,5.231996e-03,9.997717e-03,0.000000e+00,0.000000e+00,184,6.477731e-06,0,0,0,96,17,1.895374e+01,45417
185,13,2189,1.205526e-03,5.143110e-03,9.997717e-03,0.000000e+00,0.000000e+00,184,1.838839e-06,0,0,0,96,17,1.895374e+01,45634
186,11,2200,1.352107e-03,5.007700e-03,1.062034e-02,0.000000e+00,0.000000e+00,196,7.494857e-04,0,0,0,51,18,1.696896e+01,45391
187,12,2212,1.492680e-03,5.029761e-03,1.123328e-02,0.000000e+00,0.000000e+00,185,2.944884e-04,0,0,0,88,18,1.715485e+01,45178
188,13,2225,1.121954e-03,5.060077e-03,1.073795e-02,0.000000e+00,0.000000e+00,192,2.271861e-05,0,0,0,52,18,1.733672e+01,45287
189,15,2240,1.146183e-03,5.047374e-03,9.981710e-03,0.000000e+00,0.000000e+00,185,2.736649e-04,0,0,0,8,30,1.875691e+01,45274
190,14,2254,1.134191e-03,5.238983e-03,1.089000e-02,0.000000e+00,0.000000e+00,169,9.294544e-04,0,0,0,88,18,1.771262e+01,45404
191,12,2266,1.056440e-03,5.003505e-03,1.197900e-02,0.000000e+00,0.000000e+00,198,2.088479e-04,0,0,0,88,18,1.790050e+01,45262
192,14,2280,1.083734e-03,5.225613e-03,1.122061e-02,0.000000e+00,0.000000e+00,171,7.339590e-05,0,0,0,53,18,1.809017e+01,45381
193,11,2291,1.497175e-03,5.119457e-03,1.000000e-02,0.000000e+00,0.000000e+00,189,2.416208e-04,0,0,0,23,18,1.828006e+01,45881
194,17,2308,4.393862e-04,5.171306e-03,1.138857e-02,0.000000e+00,0.000000e+00,189,1.493533e-04,0,0,0,223,24,1.895374e+01,45998
195,16,2324,1.123108e-03,5.080655e-03,1.043314e-02,0.000000e+00,0.000000e+00,204,1.935718e-06,0,0,0,231,18,1.865936e+01,46681
196,14,2338,8.592680e-04,5.018004e-03,1.000000e-02,0.000000e+00,0.000000e+00,201,1.962964e-04,0,0,0,120,18,1.885462e+01,46878
197,11,2349,1.207522e-03,5.038919e-03,1.000000e-02,0.000000e+00,0.000000e+00,201,1.356348e-04,0,0,0,31,18,1.905177e+01,46920
198,10,2359,1.532403e-03,5.212632e-03,1.185681e-02,0.000000e+00,0.000000e+00,172,3.082272e-04,0,0,0,120,18,1.924315e+01,46953
199,13,2372,8.869744e-04,5.188611e-03,9.982454e-03,0.000000e+00,0.000000e+00,179,1.815236e-04,0,0,0,242,18,1.943561e+01,47232
200,12,2384,1.331524e-03,5.191301e-03,1.097727e-02,0.000000e+00,0.000000e+00,189,2.644623e-06,0,0,0,242,18,1.963233e+01,47310
201,13,2397,1.033787e-03,4.934423e-03,1.000000e-02,0.000000e+00,0.000000e+00,219,1.111349e-05,0,0,0,216,18,1.983414e+01,47245
202,14,2411,7.431218e-04,5.029046e-03,1.078110e-02,0.000000e+00,0.000000e+00,204,1.847112e-06,0,0,0,78,18,2.002904e+01,47019
203,11,2422,1.427836e-03,5.083959e-03,1.034589e-02,0.000000e+00,0.000000e+00,199,9.185953e-05,0,0,0,145,18,2.023089e+01,47403
204,11,2433,1.212907e-03,5.122161e-03,1.089000e-02,0.000000e+00,0.000000e+00,197,2.856766e-05,0,0,0,232,18,2.043572e+01,47155
205,13,2446,1.350841e-03,5.042427e-03,1.000000e-02,0.000000e+00,0.000000e+00,214,2.773481e-04,0,0,0,135,18,2.062907e+01,47516
206,13,2459,1.044630e-03,5.043970e-03,1.000000e-02,0.000000e+00,0.000000e+00,197,4.422442e-04,0,0,0,241,18,2.083784e+01,47421
207,13,2472,1.198206e-03,4.968187e-03,1.000000e-02,0.000000e+00,0.000000e+00,191,1.586912e-05,0,0,0,229,18,2.104569e+01,47714
208,12,2484,9.019455e-04,5.063116e-03,1.523487e-02,0.000000e+00,0.000000e+00,202,5.035123e-04,0,0,0,105,18,2.124873e+01,48019
209,11,2495,8.265439e-04,4.896615e-03,1.330001e-02,0.000000e+00,0.000000e+00,206,3.764616e-04,0,0,0,242,18,2.144731e+01,48036
210,12,2507,9.181623e-04,5.043535e-03,1.000000e-02,0.000000e+00,0.000000e+00,189,8.203126e-05,0,0,0,44,18,2.166129e+01,46844
211,20,2527,8.084485e-04,5.084268e-03,9.900000e-03,0.000000e+00,0.000000e+00,196,8.035668e-06,0,0,0,42,18,2.186200e+01,47119
212,13,2540,1.181224e-03,5.146405e-03,1.057899e-02,0.000000e+00,0.000000e+00,182,1.185588e-04,0,0,0,137,18,2.207324e+01,47036
213,13,2553,8.432434e-04,5.123137e-03,1.026112e-02,0.000000e+00,0.000000e+00,190,3.846104e-04,0,0,0,91,18,2.228077e+01,47153
214,12,2565,7.465555e-04,5.097216e-03,1.112332e-02,0.000000e+00,0.000000e+00,195,1.825224e-06,0,0,0,138,18,2.249698e+01,47143
215,13,2578,1.155615e-03,5.135240e-03,1.035761e-02,0.000000e+00,0.000000e+00,189,2.507600e-05,0,0,0,218,18,2.270975e+01,47525
216,13,2591,1.563876e-03,5.213378e-03,1.211837e-02,0.000000e+00,0.000000e+00,174,6.571961e-05,0,0,0,185,18,2.291318e+01,47071
217,15,2606,1.029509e-03,5.038106e-03,1.000000e-02,0.000000e+00,0.000000e+00,210,1.359668e-05,0,0,0,1,18,2.313514e+01,47045
218,17,2623,9.805418e-04,5.157447e-03,1.000000e-02,0.000000e+00,0.000000e+00,188,1.822250e-06,0,0,0,218,18,2.334997e+01,46793
219,11,2634,1.544400e-03,5.108858e-03,1.027339e-02,0.000000e+00,0.000000e+00,188,5.248075e-05,0,0,0,216,18,2.356119e+01,46627
220,20,2654,7.871854e-04,5.178217e-03,1.000000e-02,0.000000e+00,0.000000e+00,197,6.935068e-05,0,0,0,81,18,2.377405e+01,46049
221,13,2667,9.913148e-04,5.031591e-03,9.854401e-03,0.000000e+00,0.000000e+00,199,1.819992e-06,0,0,0,244,18,2.399921e+01,46173
222,13,2680,8.400030e-04,4.986872e-03,1.049691e-02,0.000000e+00,0.000000e+00,195,2.442895e-04,0,0,0,74,18,2.421679e+01,46124
223,14,2694,8.472895e-04,4.801746e-03,1.000000e-02,0.000000e+00,0.000000e+00,212,1.591516e-04,0,0,0,144,18,2.443221e+01,46540
224,12,2706,1.230171e-03,4.823934e-03,1.000000e-02,0.000000e+00,0.000000e+00,193,1.846969e-06,0,0,0,222,18,2.465661e+01,47267
225,12,2718,1.232515e-03,4.742733e-03,1.000000e-02,0.000000e+00,0.000000e+00,212,1.478108e-04,0,0,0,155,18,2.487616e+01,47756
226,13,2731,8.968922e-04,4.845833e-03,1.000000e-02,0.000000e+00,0.000000e+00,184,6.538572e-06,0,0,0,133,18,2.509811e+01,47963
227,14,2745,1.101495e-03,4.855174e-03,1.145391e-02,0.000000e+00,0.000000e+00,202,1.847396e-06,0,0,0,230,18,2.532135e+01,48458
228,12,2757,1.113270e-03,5.029730e-03,1.251371e-02,0.000000e+00,0.000000e+00,189,5.055186e-04,0,0,0,210,18,2.554392e+01,48357
229,13,2770,1.044570e-03,4.862424e-03,1.000000e-02,0.000000e+00,0.000000e+00,213,1.899685e-04,0,0,0,176,18,2.577226e+01,48730
230,11,2781,1.224293e-03,4.985600e-03,1.368412e-02,0.000000e+00,0.000000e+00,200,1.847487e-06,0,0,0,230,18,2.599692e+01,49180
231,18,2799,1.077397e-03,4.882271e-03,1.000000e-02,0.000000e+00,0.000000e+00,213,1.847319e-06,0,0,0,97,18,2.621923e+01,49464
232,12,2811,1.417949e-03,5.179050e-03,1.031588e-02,0.000000e+00,0.000000e+00,161,1.846898e-06,0,0,0,28,18,2.645222e+01,49181
233,14,2825,1.012157e-03,4.903515e-03,1.000000e-02,0.000000e+00,0.000000e+00,232,4.484869e-06,0,0,0,134,18,2.668151e+01,49246
234,11,2836,9.431390e-04,5.071978e-03,1.145901e-02,0.000000e+00,0.000000e+00,188,5.548300e-04,0,0,0,134,18,2.691158e+01,48539
235,10,2846,1.278971e-03,5.043070e-03,1.000000e-02,0.000000e+00,0.000000e+00,188,5.952896e-04,0,0,0,62,18,2.713870e+01,48665
236,14,2860,8.788573e-04,5.150679e-03,1.000000e-02,0.000000e+00,0.000000e+00,170,6.735145e-04,0,0,0,74,18,2.737644e+01,49078
237,12,2872,1.417256e-03,5.023435e-03,9.607968e-03,0.000000e+00,0.000000e+00,213,4.892485e-05,0,0,0,82,18,2.760921e+01,49262
238,12,2884,1.174774e-03,5.224998e-03,1.000000e-02,0.000000e+00,0.000000e+00,183,1.878388e-04,0,0,0,227,18,2.784415e+01,49499
239,17,2901,8.769603e-04,5.137365e-03,1.098992e-02,0.000000e+00,0.000000e+00,196,2.271533e-05,0,0,0,39,18,2.807326e+01,49364
240,13,2914,1.027164e-03,5.009522e-03,1.025404e-02,0.000000e+00,0.000000e+00,203,3.582726e-04,0,0,0,170,18,2.830926e+01,49596
241,11,2925,1.190153e-03,5.055326e-03,1.000000e-02,0.000000e+00,0.000000e+00,178,3.083855e-05,0,0,0,76,18,2.854696e+01,49751
242,13,2938,1.132674e-03,4.993912e-03,9.900000e-03,0.000000e+00,0.000000e+00,205,1.803507e-06,0,0,0,204,18,2.878874e+01,49996
243,13,2951,1.006789e-03,4.947919e-03,1.020445e-02,0.000000e+00,0.000000e+00,205,3.478033e-04,0,0,0,171,18,2.902897e+01,50316
244,15,2966,9.201473e-04,5.077728e-03,1.000000e-02,0.000000e+00,0.000000e+00,194,1.801871e-06,0,0,0,171,18,2.926884e+01,50301
245,12,2978,1.014429e-03,5.134443e-03,9.116592e-03,0.000000e+00,0.000000e+00,186,3.364416e-04,0,0,0,127,18,2.951045e+01,50750
246,12,2990,1.368028e-03,5.269734e-03,1.106938e-02,0.000000e+00,0.000000e+00,179,1.084381e-04,0,0,0,241,18,2.974807e+01,51194
247,11,3001,1.326898e-03,5.196216e-03,1.057078e-02,0.000000e+00,0.000000e+00,188,5.443415e-05,0,0,0,62,18,2.998830e+01,51221
248,13,3014,9.045267e-04,5.271576e-03,1.109579e-02,0.000000e+00,0.000000e+00,202,3.723174e-04,0,0,0,35,18,3.023509e+01,51431
249,14,3028,1.161691e-03,5.211008e-03,1.000000e-02,0.000000e+00,0.000000e+00,197,9.310179e-06,0,0,0,63,18,3.048057e+01,51566
250,12,3040,1.317197e-03,5.406607e-03,1.225411e-02,0.000000e+00,0.000000e+00,173,2.620414e-05,0,0,0,73,18,3.072735e+01,51682
251,14,3054,8.761509e-04,5.312921e-03,1.048784e-02,0.000000e+00,0.000000e+00,187,6.702067e-04,0,0,0,73,18,3.097410e+01,52110
252,9,3063,1.414647e-03,5.391168e-03,1.089000e-02,0.000000e+00,0.000000e+00,177,8.007305e-05,0,0,0,98,18,3.121812e+01,52332
253,13,3076,1.193765e-03,5.135952e-03,1.000000e-02,0.000000e+00,0.000000e+00,216,7.332028e-04,0,0,0,92,18,3.146528e+01,52280
254,15,3091,6.081371e-04,5.311974e-03,1.163139e-02,0.000000e+00,0.000000e+00,203,2.703472e-05,0,0,0,92,18,3.171498e+01,52486
255,12,3103,1.197581e-03,5.275985e-03,1.000000e-02,0.000000e+00,0.000000e+00,191,2.154401e-04,0,0,0,74,18,3.197234e+01,52704
256,14,3117,8.036924e-04,5.388119e-03,1.236467e-02,0.000000e+00,0.000000e+00,190,1.332165e-04,0,0,0,49,18,3.222535e+01,52782
257,15,3132,7.962264e-04,5.118623e-03,1.000000e-02,0.000000e+00,0.000000e+00,209,3.582046e-06,0,0,0,159,18,3.247463e+01,52986
258,15,3147,9.507491e-04,5.286342e-03,1.094569e-02,0.000000e+00,0.000000e+00,190,2.844341e-04,0,0,0,4,18,3.273066e+01,53172
259,14,3161,1.109762e-03,5.260146e-03,1.000000e-02,0.000000e+00,0.000000e+00,181,8.518210e-05,0,0,0,50,18,3.298549e+01,53520
260,20,3181,7.374129e-04,5.140662e-03,1.087994e-02,0.000000e+00,0.000000e+00,211,6.125725e-04,0,0,0,197,18,3.323632e+01,52888
261,14,3195,1.055954e-03,5.106145e-03,9.982732e-03,0.000000e+00,0.000000e+00,192,5.772299e-04,0,0,0,99,18,3.349486e+01,52771
262,11,3206,1.003221e-03,5.149405e-03,1.024417e-02,0.000000e+00,0.000000e+00,179,5.392882e-04,0,0,0,40,18,3.375471e+01,52504
263,14,3220,9.286612e-04,5.143994e-03,1.045497e-02,0.000000e+00,0.000000e+00,193,8.302111e-05,0,0,0,19,18,3.401345e+01,52635
264,13,3233,1.211868e-03,5.232726e-03,1.086314e-02,0.000000e+00,0.000000e+00,184,4.835335e-04,0,0,0,193,18,3.427400e+01,52813
265,14,3247,1.018294e-03,4.905977e-03,9.854598e-03,0.000000e+00,0.000000e+00,226,3.217354e-06,0,0,0,113,18,3.453175e+01,53338
266,16,3263,8.572186e-04,5.156169e-03,1.130878e-02,0.000000e+00,0.000000e+00,178,1.201409e-05,0,0,0,113,18,3.479321e+01,54147
267,14,3277,1.183449e-03,4.970801e-03,1.099105e-02,0.000000e+00,0.000000e+00,205,1.938916e-04,0,0,0,48,18,3.505661e+01,54581
268,12,3289,1.323591e-03,5.132094e-03,1.086751e-02,0.000000e+00,0.000000e+00,186,8.982605e-05,0,0,0,184,18,3.531528e+01,54122
269,12,3301,1.377129e-03,5.188469e-03,9.596786e-03,0.000000e+00,0.000000e+00,183,5.091880e-04,0,0,0,197,18,3.558077e+01,54261
270,12,3313,1.326659e-03,5.214598e-03,1.309998e-02,0.000000e+00,0.000000e+00,191,6.500753e-04,0,0,0,43,18,3.584835e+01,53578
271,18,3331,6.925682e-04,4.974716e-03,9.870222e-03,0.000000e+00,0.000000e+00,241,1.438056e-04,0,0,0,244,18,3.611923e+01,54144
272,15,3346,8.343532e-04,5.167363e-03,1.133584e-02,0.000000e+00,0.000000e+00,195,2.578035e-04,0,0,0,186,18,3.638250e+01,54111
273,20,3366,8.589493e-04,5.106625e-03,1.000000e-02,0.000000e+00,0.000000e+00,221,1.212339e-05,0,0,0,44,18,3.665588e+01,54500
274,14,3380,9.292766e-04,5.356221e-03,1.070320e-02,0.000000e+00,0.000000e+00,177,3.210826e-04,0,0,0,197,18,3.691755e+01,54114
275,19,3399,9.563734e-04,5.195582e-03,1.005426e-02,0.000000e+00,0.000000e+00,209,6.632697e-05,0,0,0,184,18,3.718681e+01,54439
276,16,3415,1.046108e-03,5.122328e-03,1.047386e-02,0.000000e+00,0.000000e+00,196,2.260352e-04,0,0,0,184,18,3.745807e+01,54637
277,11,3426,1.176502e-03,5.183494e-03,1.020698e-02,0.000000e+00,0.000000e+00,180,2.131800e-04,0,0,0,248,18,3.773578e+01,55108
278,10,3436,1.583623e-03,5.196176e-03,1.071534e-02,0.000000e+00,0.000000e+00,200,6.673949e-05,0,0,0,46,18,3.800769e+01,54759
279,13,3449,1.097887e-03,5.056062e-03,1.012598e-02,0.000000e+00,0.000000e+00,210,9.328217e-06,0,0,0,63,18,3.828110e+01,54885
280,12,3461,1.143737e-03,4.996106e-03,1.000000e-02,0.000000e+00,0.000000e+00,198,1.527866e-05,0,0,0,113,18,3.855691e+01,54630
281,14,3475,9.462597e-04,4.944528e-03,1.163555e-02,0.000000e+00,0.000000e+00,210,7.149688e-07,0,0,0,146,18,3.883532e+01,55065
282,15,3490,9.689450e-04,5.044529e-03,1.138992e-02,0.000000e+00,0.000000e+00,193,4.037407e-05,0,0,0,96,18,3.911190e+01,54655
283,11,3501,1.125164e-03,5.136810e-03,1.000000e-02,0.000000e+00,0.000000e+00,189,1.800391e-05,0,0,0,41,18,3.939284e+01,54785
284,12,3513,1.516463e-03,5.206434e-03,1.000000e-02,0.000000e+00,0.000000e+00,194,1.691779e-04,0,0,0,128,18,3.966851e+01,55167
285,13,3526,9.135936e-04,5.220491e-03,9.849585e-03,0.000000e+00,0.000000e+00,206,6.758734e-05,0,0,0,50,18,3.995038e+01,55080
286,10,3536,1.269664e-03,5.239868e-03,1.093643e-02,0.000000e+00,0.000000e+00,185,1.487536e-05,0,0,0,119,18,4.022699e+01,55019
287,11,3547,9.664219e-04,5.238356e-03,1.103482e-02,0.000000e+00,0.000000e+00,198,4.842903e-05,0,0,0,207,18,4.050969e+01,55025
288,19,3566,9.170491e-04,5.219509e-03,1.064017e-02,0.000000e+00,0.000000e+00,194,1.364253e-05,0,0,0,10,18,4.079503e+01,54806
289,21,3587,1.020172e-03,5.022508e-03,1.019763e-02,0.000000e+00,0.000000e+00,223,6.179817e-04,0,0,0,119,18,4.107615e+01,55269
290,17,3604,8.192842e-04,5.131549e-03,1.097311e-02,0.000000e+00,0.000000e+00,169,1.011272e-04,0,0,0,119,18,4.136114e+01,55366
291,14,3618,9.626613e-04,4.958221e-03,1.000000e-02,0.000000e+00,0.000000e+00,218,4.653362e-04,0,0,0,68,18,4.165514e+01,55346
292,14,3632,7.987757e-04,4.916051e-03,1.167139e-02,0.000000e+00,0.000000e+00,219,3.859336e-05,0,0,0,144,18,4.193817e+01,55971
293,15,3647,9.905632e-04,4.825739e-03,1.007806e-02,0.000000e+00,0.000000e+00,237,1.936753e-04,0,0,0,10,18,4.222501e+01,55764
294,12,3659,1.287810e-03,4.919837e-03,1.215795e-02,0.000000e+00,0.000000e+00,206,8.466461e-05,0,0,0,233,18,4.250916e+01,56174
295,12,3671,1.037899e-03,4.906722e-03,1.000000e-02,0.000000e+00,0.000000e+00,207,7.100584e-05,0,0,0,2,18,4.280643e+01,56356
296,12,3683,8.791010e-04,4.971903e-03,1.098727e-02,0.000000e+00,0.000000e+00,204,4.981066e-04,0,0,0,83,18,4.309023e+01,56236
297,15,3698,1.204797e-03,4.935512e-03,1.000000e-02,0.000000e+00,0.000000e+00,206,1.703997e-05,0,0,0,90,18,4.338367e+01,56634
298,24,3722,4.962262e-04,5.037062e-03,1.000000e-02,0.000000e+00,0.000000e+00,194,4.631616e-04,0,0,0,90,18,4.367650e+01,56485
299,16,3738,8.230260e-04,4.976215e-03,9.844401e-03,0.000000e+00,0.000000e+00,199,3.753382e-04,0,0,0,13,18,4.397761e+01,57257
300,10,3748,1.339069e-03,5.003292e-03,1.099816e-02,0.000000e+00,0.000000e+00,216,6.641264e-06,0,0,0,137,18,4.426508e+01,57050
301,12,3760,8.395914e-04,4.894696e-03,8.815434e-03,0.000000e+00,0.000000e+00,217,4.489607e-05,0,0,0,202,18,4.455827e+01,56988
302,17,3777,1.161713e-03,5.012018e-03,9.618890e-03,0.000000e+00,0.000000e+00,183,3.981721e-05,0,0,0,76,18,4.486004e+01,57502
303,15,3792,7.364316e-04,4.926546e-03,9.447412e-03,0.000000e+00,0.000000e+00,207,3.308669e-05,0,0,0,76,18,4.515780e+01,57321
304,17,3809,1.308317e-03,5.035919e-03,1.012279e-02,0.000000e+00,0.000000e+00,196,1.332324e-05,0,0,0,76,18,4.545653e+01,56528
305,15,3824,9.412989e-04,5.178064e-03,1.021742e-02,0.000000e+00,0.000000e+00,187,1.716084e-04,0,0,0,132,18,4.575468e+01,56612
306,15,3839,1.376221e-03,5.183140e-03,1.149735e-02,0.000000e+00,0.000000e+00,199,1.405939e-04,0,0,0,57,18,4.605248e+01,56332
307,10,3849,1.241679e-03,5.020676e-03,1.071927e-02,0.000000e+00,0.000000e+00,203,3.491030e-06,0,0,0,45,18,4.635691e+01,56365
308,12,3861,1.135292e-03,5.096091e-03,1.035593e-02,0.000000e+00,0.000000e+00,199,3.434437e-04,0,0,0,240,18,4.666544e+01,56491
309,23,3884,5.494984e-04,5.115737e-03,1.069565e-02,0.000000e+00,0.000000e+00,220,3.303999e-04,0,0,0,56,18,4.695974e+01,56455
310,18,3902,7.256688e-04,5.048231e-03,1.040120e-02,0.000000e+00,0.000000e+00,210,6.627476e-05,0,0,0,56,18,4.726436e+01,55760
311,13,3915,1.038459e-03,4.847915e-03,1.000000e-02,0.000000e+00,0.000000e+00,205,5.147230e-05,0,0,0,223,18,4.758067e+01,56081
312,13,3928,1.015666e-03,4.933462e-03,1.140779e-02,0.000000e+00,0.000000e+00,210,2.092491e-05,0,0,0,202,18,4.787705e+01,56250
313,17,3945,8.245261e-04,4.865556e-03,1.248096e-02,0.000000e+00,0.000000e+00,223,1.667086e-04,0,0,0,223,18,4.819482e+01,56596
314,17,3962,1.148453e-03,5.038402e-03,1.000000e-02,0.000000e+00,0.000000e+00,191,1.798506e-05,0,0,0,56,18,4.849267e+01,56725
315,21,3983,8.441961e-04,5.027242e-03,1.041724e-02,0.000000e+00,0.000000e+00,212,5.022134e-05,0,0,0,151,18,4.881282e+01,57327
316,14,3997,8.406229e-04,4.902193e-03,1.015112e-02,0.000000e+00,0.000000e+00,201,1.080344e-04,0,0,0,56,18,4.911270e+01,57460
317,15,4012,9.490771e-04,4.915122e-03,9.148534e-03,0.000000e+00,0.000000e+00,204,7.894646e-05,0,0,0,56,18,4.942419e+01,57640
318,13,4025,1.446721e-03,5.110080e-03,1.029287e-02,0.000000e+00,0.000000e+00,183,9.798440e-05,0,0,0,66,18,4.974540e+01,57960
319,11,4036,1.236848e-03,5.135181e-03,1.000000e-02,0.000000e+00,0.000000e+00,206,1.083907e-04,0,0,0,231,18,5.005221e+01,58145
320,12,4048,9.798970e-04,5.161680e-03,1.204490e-02,0.000000e+00,0.000000e+00,195,9.351992e-05,0,0,0,149,18,5.037577e+01,57935
321,10,4058,1.318204e-03,5.150504e-03,1.149603e-02,0.000000e+00,0.000000e+00,201,1.630650e-04,0,0,0,137,18,5.068357e+01,57824
322,12,4070,1.243332e-03,5.192024e-03,1.039275e-02,0.000000e+00,0.000000e+00,199,9.067069e-06,0,0,0,238,18,5.100353e+01,57950
323,13,4083,1.209898e-03,5.240112e-03,1.000000e-02,0.000000e+00,0.000000e+00,201,2.610105e-05,0,0,0,27,18,5.131968e+01,58020
324,15,4098,1.073758e-03,5.121674e-03,1.000000e-02,0.000000e+00,0.000000e+00,209,1.660868e-04,0,0,0,27,18,5.163804e+01,57846
325,11,4109,1.204648e-03,4.979582e-03,9.586340e-03,0.000000e+00,0.000000e+00,204,1.181119e-04,0,0,0,74,18,5.196035e+01,57425
326,12,4121,1.422134e-03,5.054571e-03,1.157473e-02,0.000000e+00,0.000000e+00,177,3.453619e-06,0,0,0,197,18,5.227531e+01,57867
327,16,4137,1.408896e-03,5.127842e-03,1.087564e-02,0.000000e+00,0.000000e+00,201,3.241721e-05,0,0,0,38,18,5.260415e+01,57653
328,12,4149,9.282073e-04,5.135871e-03,1.015184e-02,0.000000e+00,0.000000e+00,199,4.603456e-04,0,0,0,89,18,5.291793e+01,57455
329,12,4161,8.117605e-04,5.000093e-03,1.000000e-02,0.000000e+00,0.000000e+00,210,2.973180e-04,0,0,0,42,18,5.324340e+01,57406
330,13,4174,1.172371e-03,4.983427e-03,1.013758e-02,0.000000e+00,0.000000e+00,208,3.331474e-06,0,0,0,73,18,5.356965e+01,57505
331,11,4185,1.390040e-03,4.877313e-03,9.627800e-03,0.000000e+00,0.000000e+00,212,1.376088e-04,0,0,0,233,18,5.389075e+01,57870
332,12,4197,1.082381e-03,5.121213e-03,1.197900e-02,0.000000e+00,0.000000e+00,193,5.381198e-04,0,0,0,182,18,5.422073e+01,58163
333,12,4209,1.221359e-03,5.059076e-03,1.043201e-02,0.000000e+00,0.000000e+00,209,3.523316e-05,0,0,0,12,18,5.454718e+01,58018
334,14,4223,1.244227e-03,5.089371e-03,1.074592e-02,0.000000e+00,0.000000e+00,195,8.236525e-04,0,0,0,105,18,5.488021e+01,57687
335,18,4241,8.911210e-04,4.949307e-03,1.000000e-02,0.000000e+00,0.000000e+00,212,5.775863e-06,0,0,0,143,18,5.520810e+01,57585
336,11,4252,9.800335e-04,4.993005e-03,1.292762e-02,0.000000e+00,0.000000e+00,208,4.037244e-04,0,0,0,154,18,5.554301e+01,57176
337,15,4267,1.022931e-03,4.882255e-03,1.000000e-02,0.000000e+00,0.000000e+00,207,1.317218e-04,0,0,0,60,18,5.586796e+01,57467
338,13,4280,1.046294e-03,4.906102e-03,1.045184e-02,0.000000e+00,0.000000e+00,198,2.460124e-04,0,0,0,154,18,5.620624e+01,57639
339,11,4291,1.420581e-03,5.062331e-03,1.072230e-02,0.000000e+00,0.000000e+00,179,1.472440e-05,0,0,0,219,18,5.653528e+01,57629
340,11,4302,1.176387e-03,5.149363e-03,1.051251e-02,0.000000e+00,0.000000e+00,202,1.431754e-04,0,0,0,210,18,5.686655e+01,57901
341,12,4314,1.059115e-03,4.886361e-03,1.018915e-02,0.000000e+00,0.000000e+00,231,5.138228e-04,0,0,0,152,18,5.720469e+01,58226
342,16,4330,1.010555e-03,5.058338e-03,1.227609e-02,0.000000e+00,0.000000e+00,195,2.920306e-04,0,0,0,196,18,5.754183e+01,58557
343,14,4344,1.240200e-03,4.938566e-03,1.066747e-02,0.000000e+00,0.000000e+00,219,5.744338e-05,0,0,0,238,18,5.787540e+01,58483
344,12,4356,1.007991e-03,5.144298e-03,1.153703e-02,0.000000e+00,0.000000e+00,207,8.725227e-05,0,0,0,131,18,5.821867e+01,58773
345,12,4368,1.301201e-03,5.053715e-03,1.000000e-02,0.000000e+00,0.000000e+00,209,3.414785e-06,0,0,0,150,18,5.855601e+01,58852
346,12,4380,1.205083e-03,5.050473e-03,1.036825e-02,0.000000e+00,0.000000e+00,209,1.275355e-05,0,0,0,242,18,5.888949e+01,58954
347,11,4391,9.851567e-04,4.921702e-03,1.000000e-02,0.000000e+00,0.000000e+00,214,2.212866e-04,0,0,0,242,18,5.923042e+01,59322
348,12,4403,1.675344e-03,4.979901e-03,1.202575e-02,0.000000e+00,0.000000e+00,196,9.078673e-05,0,0,0,73,18,5.957429e+01,59926
349,21,4424,6.094750e-04,4.988710e-03,1.298410e-02,0.000000e+00,0.000000e+00,210,4.266695e-04,0,0,0,152,18,5.992060e+01,60184
350,15,4439,1.260038e-03,4.982492e-03,1.077495e-02,0.000000e+00,0.000000e+00,210,1.482404e-04,0,0,0,210,18,6.026134e+01,60153
351,12,4451,1.069411e-03,4.900205e-03,1.000000e-02,0.000000e+00,0.000000e+00,216,4.127788e-04,0,0,0,254,18,6.061017e+01,60001
352,12,4463,1.058374e-03,4.934926e-03,1.000000e-02,0.000000e+00,0.000000e+00,213,2.169821e-04,0,0,0,185,18,6.095093e+01,60436
353,14,4477,5.383722e-04,4.940544e-03,9.005787e-03,0.000000e+00,0.000000e+00,225,1.544520e-05,0,0,0,26,18,6.129514e+01,60692
354,13,4490,9.675248e-04,4.904212e-03,1.003901e-02,0.000000e+00,0.000000e+00,219,1.598596e-04,0,0,0,230,18,6.165026e+01,60642
355,15,4505,1.042329e-03,4.897625e-03,1.038383e-02,0.000000e+00,0.000000e+00,193,8.571639e-05,0,0,0,110,18,6.200052e+01,60375
356,13,4518,1.025808e-03,5.048722e-03,1.039914e-02,0.000000e+00,0.000000e+00,195,8.254566e-04,0,0,0,194,18,6.235072e+01,60623
